date,act_symbol,period,period_end_date,consensus,count,high,low,year_ago
2021-04-11,ABNB,Next Year,2022-12-31,6460000000.0,13.0,7670000000.0,6090000000.0,4760000000.0
2021-04-18,ABNB,Current Quarter,2021-03-31,703990000.0,12.0,760000000.0,572490000.0,
2021-04-18,ABNB,Current Year,2021-12-31,4760000000.0,13.0,5160000000.0,4460000000.0,3380000000.0
2021-04-18,ABNB,Next Quarter,2021-06-30,966240000.0,11.0,1110000000.0,887200000.0,
2021-04-18,ABNB,Next Year,2022-12-31,6460000000.0,13.0,7670000000.0,6090000000.0,4760000000.0
2021-04-25,ABNB,Current Quarter,2021-03-31,703990000.0,12.0,760000000.0,572490000.0,
2021-04-25,ABNB,Current Year,2021-12-31,4800000000.0,13.0,5160000000.0,4460000000.0,3380000000.0
2021-04-25,ABNB,Next Quarter,2021-06-30,977880000.0,11.0,1110000000.0,887200000.0,
2021-04-25,ABNB,Next Year,2022-12-31,6510000000.0,13.0,7670000000.0,6090000000.0,4800000000.0
2021-05-02,ABNB,Current Quarter,2021-03-31,714580000.0,12.0,887000000.0,572490000.0,
2021-05-02,ABNB,Current Year,2021-12-31,4800000000.0,13.0,5160000000.0,4460000000.0,3380000000.0
2021-05-02,ABNB,Next Quarter,2021-06-30,977880000.0,11.0,1110000000.0,887200000.0,
2021-05-02,ABNB,Next Year,2022-12-31,6510000000.0,13.0,7670000000.0,6090000000.0,4800000000.0
2021-05-09,ABNB,Current Quarter,2021-03-31,714580000.0,12.0,887000000.0,572490000.0,
2021-05-09,ABNB,Current Year,2021-12-31,4800000000.0,13.0,5160000000.0,4460000000.0,3380000000.0
2021-05-09,ABNB,Next Quarter,2021-06-30,977880000.0,11.0,1110000000.0,887200000.0,
2021-05-09,ABNB,Next Year,2022-12-31,6510000000.0,13.0,7670000000.0,6090000000.0,4800000000.0
2021-05-16,ABNB,Current Quarter,2021-06-30,992620000.0,10.0,1110000000.0,887200000.0,
2021-05-16,ABNB,Current Year,2021-12-31,5120000000.0,12.0,5540000000.0,4600000000.0,3380000000.0
2021-05-16,ABNB,Next Quarter,2021-09-30,1800000000.0,10.0,1990000000.0,1650000000.0,
2021-05-16,ABNB,Next Year,2022-12-31,6860000000.0,12.0,7780000000.0,6240000000.0,5120000000.0
2021-05-23,ABNB,Current Quarter,2021-06-30,1220000000.0,11.0,1330000000.0,917000000.0,
2021-05-23,ABNB,Current Year,2021-12-31,5370000000.0,12.0,5890000000.0,4600000000.0,3380000000.0
2021-05-23,ABNB,Next Quarter,2021-09-30,1880000000.0,10.0,2320000000.0,1670000000.0,
2021-05-23,ABNB,Next Year,2022-12-31,6990000000.0,12.0,7780000000.0,6240000000.0,5370000000.0
2021-05-30,ABNB,Current Quarter,2021-06-30,1220000000.0,11.0,1330000000.0,917000000.0,
2021-05-30,ABNB,Current Year,2021-12-31,5370000000.0,12.0,5890000000.0,4600000000.0,3380000000.0
2021-05-30,ABNB,Next Quarter,2021-09-30,1880000000.0,10.0,2320000000.0,1670000000.0,
2021-05-30,ABNB,Next Year,2022-12-31,6990000000.0,12.0,7780000000.0,6240000000.0,5370000000.0
2021-06-06,ABNB,Current Quarter,2021-06-30,1220000000.0,11.0,1330000000.0,917000000.0,
2021-06-06,ABNB,Current Year,2021-12-31,5370000000.0,12.0,5890000000.0,4600000000.0,3380000000.0
2021-06-06,ABNB,Next Quarter,2021-09-30,1880000000.0,10.0,2320000000.0,1670000000.0,
2021-06-06,ABNB,Next Year,2022-12-31,6990000000.0,12.0,7780000000.0,6240000000.0,5370000000.0
2021-06-13,ABNB,Current Quarter,2021-06-30,1220000000.0,11.0,1330000000.0,917000000.0,
2021-06-13,ABNB,Current Year,2021-12-31,5370000000.0,12.0,5890000000.0,4600000000.0,3380000000.0
2021-06-13,ABNB,Next Quarter,2021-09-30,1880000000.0,10.0,2320000000.0,1670000000.0,
2021-06-13,ABNB,Next Year,2022-12-31,6990000000.0,12.0,7780000000.0,6240000000.0,5370000000.0
2021-06-20,ABNB,Current Quarter,2021-06-30,1220000000.0,11.0,1330000000.0,917000000.0,
2021-06-20,ABNB,Current Year,2021-12-31,5370000000.0,12.0,5890000000.0,4600000000.0,3380000000.0
2021-06-20,ABNB,Next Quarter,2021-09-30,1880000000.0,10.0,2320000000.0,1670000000.0,
2021-06-20,ABNB,Next Year,2022-12-31,6990000000.0,12.0,7780000000.0,6240000000.0,5370000000.0
2021-06-27,ABNB,Current Quarter,2021-06-30,1220000000.0,11.0,1330000000.0,917000000.0,
2021-06-27,ABNB,Current Year,2021-12-31,5370000000.0,12.0,5890000000.0,4600000000.0,3380000000.0
2021-06-27,ABNB,Next Quarter,2021-09-30,1880000000.0,10.0,2320000000.0,1670000000.0,
2021-06-27,ABNB,Next Year,2022-12-31,6990000000.0,12.0,7780000000.0,6240000000.0,5370000000.0
2021-07-04,ABNB,Current Quarter,2021-06-30,1220000000.0,11.0,1330000000.0,917000000.0,
2021-07-04,ABNB,Current Year,2021-12-31,5370000000.0,12.0,5890000000.0,4600000000.0,3380000000.0
2021-07-04,ABNB,Next Quarter,2021-09-30,1880000000.0,10.0,2320000000.0,1670000000.0,
2021-07-04,ABNB,Next Year,2022-12-31,6990000000.0,12.0,7780000000.0,6240000000.0,5370000000.0
2021-07-11,ABNB,Current Quarter,2021-06-30,1220000000.0,11.0,1330000000.0,917000000.0,
2021-07-11,ABNB,Current Year,2021-12-31,5370000000.0,12.0,5890000000.0,4600000000.0,3380000000.0
2021-07-11,ABNB,Next Quarter,2021-09-30,1880000000.0,10.0,2320000000.0,1670000000.0,
2021-07-11,ABNB,Next Year,2022-12-31,6990000000.0,12.0,7780000000.0,6240000000.0,5370000000.0
2021-07-18,ABNB,Current Quarter,2021-06-30,1250000000.0,10.0,1330000000.0,1170000000.0,
2021-07-18,ABNB,Current Year,2021-12-31,5440000000.0,11.0,5890000000.0,5070000000.0,3380000000.0
2021-07-18,ABNB,Next Quarter,2021-09-30,1910000000.0,9.0,2320000000.0,1670000000.0,
2021-07-18,ABNB,Next Year,2022-12-31,7060000000.0,11.0,7780000000.0,6510000000.0,5440000000.0
2021-07-25,ABNB,Current Quarter,2021-06-30,1270000000.0,10.0,1350000000.0,1190000000.0,
2021-07-25,ABNB,Current Year,2021-12-31,5490000000.0,11.0,5890000000.0,5190000000.0,3380000000.0
2021-07-25,ABNB,Next Quarter,2021-09-30,1940000000.0,9.0,2320000000.0,1780000000.0,
2021-07-25,ABNB,Next Year,2022-12-31,7130000000.0,11.0,7780000000.0,6880000000.0,5490000000.0
2021-08-01,ABNB,Current Quarter,2021-06-30,1270000000.0,10.0,1350000000.0,1190000000.0,
2021-08-01,ABNB,Current Year,2021-12-31,5490000000.0,11.0,5890000000.0,5190000000.0,3380000000.0
2021-08-01,ABNB,Next Quarter,2021-09-30,1940000000.0,9.0,2320000000.0,1780000000.0,
2021-08-01,ABNB,Next Year,2022-12-31,7130000000.0,11.0,7780000000.0,6880000000.0,5490000000.0
2021-08-08,ABNB,Current Quarter,2021-06-30,1280000000.0,10.0,1350000000.0,1190000000.0,
2021-08-08,ABNB,Current Year,2021-12-31,5520000000.0,11.0,5890000000.0,5190000000.0,3380000000.0
2021-08-08,ABNB,Next Quarter,2021-09-30,1950000000.0,9.0,2320000000.0,1780000000.0,
2021-08-08,ABNB,Next Year,2022-12-31,7160000000.0,11.0,7780000000.0,6880000000.0,5520000000.0
2021-08-15,ABNB,Current Quarter,2021-09-30,2030000000.0,9.0,2300000000.0,1780000000.0,
2021-08-15,ABNB,Current Year,2021-12-31,5690000000.0,11.0,6060000000.0,5190000000.0,3380000000.0
2021-08-15,ABNB,Next Quarter,2021-12-31,1420000000.0,9.0,1600000000.0,1220000000.0,859260000.0
2021-08-15,ABNB,Next Year,2022-12-31,7230000000.0,11.0,7950000000.0,6520000000.0,5690000000.0
2021-08-22,ABNB,Current Quarter,2021-09-30,2070000000.0,10.0,2300000000.0,1740000000.0,
2021-08-22,ABNB,Current Year,2021-12-31,5770000000.0,11.0,6060000000.0,5200000000.0,3380000000.0
2021-08-22,ABNB,Next Quarter,2021-12-31,1440000000.0,9.0,1690000000.0,1230000000.0,859260000.0
2021-08-22,ABNB,Next Year,2022-12-31,7290000000.0,11.0,7970000000.0,6520000000.0,5770000000.0
2021-08-29,ABNB,Current Quarter,2021-09-30,2070000000.0,10.0,2300000000.0,1740000000.0,
2021-08-29,ABNB,Current Year,2021-12-31,5770000000.0,11.0,6060000000.0,5200000000.0,3380000000.0
2021-08-29,ABNB,Next Quarter,2021-12-31,1440000000.0,9.0,1690000000.0,1230000000.0,859260000.0
2021-08-29,ABNB,Next Year,2022-12-31,7290000000.0,11.0,7970000000.0,6520000000.0,5770000000.0
2021-09-05,ABNB,Current Quarter,2021-09-30,2070000000.0,10.0,2300000000.0,1740000000.0,
2021-09-05,ABNB,Current Year,2021-12-31,5770000000.0,11.0,6060000000.0,5200000000.0,3380000000.0
2021-09-05,ABNB,Next Quarter,2021-12-31,1440000000.0,9.0,1690000000.0,1230000000.0,859260000.0
2021-09-05,ABNB,Next Year,2022-12-31,7290000000.0,11.0,7970000000.0,6520000000.0,5770000000.0
2021-09-12,ABNB,Current Quarter,2021-09-30,2070000000.0,10.0,2300000000.0,1740000000.0,
2021-09-12,ABNB,Current Year,2021-12-31,5770000000.0,11.0,6060000000.0,5200000000.0,3380000000.0
2021-09-12,ABNB,Next Quarter,2021-12-31,1440000000.0,9.0,1690000000.0,1230000000.0,859260000.0
2021-09-12,ABNB,Next Year,2022-12-31,7290000000.0,11.0,7970000000.0,6520000000.0,5770000000.0
2021-09-19,ABNB,Current Quarter,2021-09-30,2070000000.0,10.0,2300000000.0,1740000000.0,
2021-09-19,ABNB,Current Year,2021-12-31,5770000000.0,11.0,6060000000.0,5200000000.0,3380000000.0
2021-09-19,ABNB,Next Quarter,2021-12-31,1440000000.0,9.0,1690000000.0,1230000000.0,859260000.0
2021-09-19,ABNB,Next Year,2022-12-31,7290000000.0,11.0,7970000000.0,6520000000.0,5770000000.0
2021-09-26,ABNB,Current Quarter,2021-09-30,2060000000.0,10.0,2300000000.0,1740000000.0,
2021-09-26,ABNB,Current Year,2021-12-31,5750000000.0,11.0,6000000000.0,5200000000.0,3380000000.0
2021-09-26,ABNB,Next Quarter,2021-12-31,1430000000.0,9.0,1610000000.0,1230000000.0,859260000.0
2021-09-26,ABNB,Next Year,2022-12-31,7270000000.0,11.0,7970000000.0,6520000000.0,5750000000.0
2021-10-03,ABNB,Current Quarter,2021-09-30,2060000000.0,11.0,2300000000.0,1740000000.0,
2021-10-03,ABNB,Current Year,2021-12-31,5750000000.0,12.0,6000000000.0,5200000000.0,3380000000.0
2021-10-03,ABNB,Next Quarter,2021-12-31,1430000000.0,10.0,1610000000.0,1230000000.0,859260000.0
2021-10-03,ABNB,Next Year,2022-12-31,7270000000.0,12.0,7970000000.0,6520000000.0,5750000000.0
2021-10-10,ABNB,Current Quarter,2021-09-30,2060000000.0,11.0,2300000000.0,1740000000.0,
2021-10-10,ABNB,Current Year,2021-12-31,5750000000.0,12.0,6000000000.0,5200000000.0,3380000000.0
2021-10-10,ABNB,Next Quarter,2021-12-31,1430000000.0,10.0,1610000000.0,1230000000.0,859260000.0
2021-10-10,ABNB,Next Year,2022-12-31,7270000000.0,12.0,7970000000.0,6520000000.0,5750000000.0
2021-10-17,ABNB,Current Quarter,2021-09-30,2060000000.0,11.0,2300000000.0,1740000000.0,
2021-10-17,ABNB,Current Year,2021-12-31,5750000000.0,12.0,6000000000.0,5200000000.0,3380000000.0
2021-10-17,ABNB,Next Quarter,2021-12-31,1430000000.0,10.0,1610000000.0,1230000000.0,859260000.0
2021-10-17,ABNB,Next Year,2022-12-31,7280000000.0,12.0,7970000000.0,6520000000.0,5750000000.0
2021-10-24,ABNB,Current Quarter,2021-09-30,2060000000.0,11.0,2300000000.0,1740000000.0,
2021-10-24,ABNB,Current Year,2021-12-31,5750000000.0,12.0,6000000000.0,5200000000.0,3380000000.0
2021-10-24,ABNB,Next Quarter,2021-12-31,1430000000.0,10.0,1610000000.0,1230000000.0,859260000.0
2021-10-24,ABNB,Next Year,2022-12-31,7280000000.0,12.0,7970000000.0,6520000000.0,5750000000.0
2021-10-31,ABNB,Current Quarter,2021-09-30,2060000000.0,11.0,2300000000.0,1740000000.0,
2021-10-31,ABNB,Current Year,2021-12-31,5750000000.0,12.0,6000000000.0,5200000000.0,3380000000.0
2021-10-31,ABNB,Next Quarter,2021-12-31,1430000000.0,10.0,1610000000.0,1230000000.0,859260000.0
2021-10-31,ABNB,Next Year,2022-12-31,7280000000.0,12.0,7970000000.0,6520000000.0,5750000000.0
2021-11-07,ABNB,Current Quarter,2021-12-31,1480000000.0,10.0,1640000000.0,1420000000.0,859260000.0
2021-11-07,ABNB,Current Year,2021-12-31,5890000000.0,12.0,6100000000.0,5650000000.0,3380000000.0
2021-11-07,ABNB,Next Quarter,2022-03-31,1330000000.0,4.0,1390000000.0,1260000000.0,886940000.0
2021-11-07,ABNB,Next Year,2022-12-31,7510000000.0,12.0,8450000000.0,7180000000.0,5890000000.0
2021-11-14,ABNB,Current Quarter,2021-12-31,1480000000.0,11.0,1640000000.0,1430000000.0,859260000.0
2021-11-14,ABNB,Current Year,2021-12-31,5940000000.0,12.0,6100000000.0,5890000000.0,3380000000.0
2021-11-14,ABNB,Next Quarter,2022-03-31,1290000000.0,5.0,1390000000.0,1180000000.0,886940000.0
2021-11-14,ABNB,Next Year,2022-12-31,7510000000.0,12.0,8450000000.0,7130000000.0,5940000000.0
2021-11-21,ABNB,Current Quarter,2021-12-31,1480000000.0,11.0,1640000000.0,1430000000.0,859260000.0
2021-11-21,ABNB,Current Year,2021-12-31,5940000000.0,12.0,6100000000.0,5890000000.0,3380000000.0
2021-11-21,ABNB,Next Quarter,2022-03-31,1290000000.0,5.0,1390000000.0,1180000000.0,886940000.0
2021-11-21,ABNB,Next Year,2022-12-31,7510000000.0,12.0,8450000000.0,7120000000.0,5940000000.0
2021-11-28,ABNB,Current Quarter,2021-12-31,1480000000.0,11.0,1640000000.0,1430000000.0,859260000.0
2021-11-28,ABNB,Current Year,2021-12-31,5940000000.0,12.0,6100000000.0,5890000000.0,3380000000.0
2021-11-28,ABNB,Next Quarter,2022-03-31,1290000000.0,5.0,1390000000.0,1180000000.0,886940000.0
2021-11-28,ABNB,Next Year,2022-12-31,7510000000.0,12.0,8450000000.0,7120000000.0,5940000000.0
2021-12-05,ABNB,Current Quarter,2021-12-31,1460000000.0,10.0,1480000000.0,1430000000.0,859260000.0
2021-12-05,ABNB,Current Year,2021-12-31,5920000000.0,11.0,5940000000.0,5890000000.0,3380000000.0
2021-12-05,ABNB,Next Quarter,2022-03-31,1290000000.0,5.0,1390000000.0,1180000000.0,886940000.0
2021-12-05,ABNB,Next Year,2022-12-31,7490000000.0,11.0,8450000000.0,7120000000.0,5920000000.0
2021-12-12,ABNB,Current Quarter,2021-12-31,1460000000.0,10.0,1480000000.0,1430000000.0,859260000.0
2021-12-12,ABNB,Current Year,2021-12-31,5920000000.0,11.0,5940000000.0,5890000000.0,3380000000.0
2021-12-12,ABNB,Next Quarter,2022-03-31,1290000000.0,5.0,1390000000.0,1180000000.0,886940000.0
2021-12-12,ABNB,Next Year,2022-12-31,7490000000.0,11.0,8450000000.0,7120000000.0,5920000000.0
2021-12-19,ABNB,Current Quarter,2021-12-31,1460000000.0,10.0,1480000000.0,1430000000.0,859260000.0
2021-12-19,ABNB,Current Year,2021-12-31,5920000000.0,11.0,5940000000.0,5890000000.0,3380000000.0
2021-12-19,ABNB,Next Quarter,2022-03-31,1290000000.0,5.0,1390000000.0,1180000000.0,886940000.0
2021-12-19,ABNB,Next Year,2022-12-31,7490000000.0,11.0,8450000000.0,7120000000.0,5920000000.0
2021-12-26,ABNB,Current Quarter,2021-12-31,1460000000.0,10.0,1480000000.0,1430000000.0,859260000.0
2021-12-26,ABNB,Current Year,2021-12-31,5920000000.0,11.0,5940000000.0,5890000000.0,3380000000.0
2021-12-26,ABNB,Next Quarter,2022-03-31,1290000000.0,5.0,1390000000.0,1180000000.0,886940000.0
2021-12-26,ABNB,Next Year,2022-12-31,7490000000.0,11.0,8450000000.0,7120000000.0,5920000000.0
2022-01-02,ABNB,Current Quarter,2021-12-31,1460000000.0,10.0,1480000000.0,1430000000.0,859260000.0
2022-01-02,ABNB,Current Year,2021-12-31,5920000000.0,11.0,5940000000.0,5890000000.0,3380000000.0
2022-01-02,ABNB,Next Quarter,2022-03-31,1290000000.0,5.0,1390000000.0,1180000000.0,886940000.0
2022-01-02,ABNB,Next Year,2022-12-31,7490000000.0,11.0,8450000000.0,7120000000.0,5920000000.0
2022-01-09,ABNB,Current Quarter,2021-12-31,1460000000.0,10.0,1480000000.0,1430000000.0,859260000.0
2022-01-09,ABNB,Current Year,2021-12-31,5920000000.0,11.0,5940000000.0,5890000000.0,3380000000.0
2022-01-09,ABNB,Next Quarter,2022-03-31,1280000000.0,4.0,1390000000.0,1180000000.0,886940000.0
2022-01-09,ABNB,Next Year,2022-12-31,7480000000.0,11.0,8450000000.0,7120000000.0,5920000000.0
2022-01-16,ABNB,Current Quarter,2021-12-31,1460000000.0,10.0,1480000000.0,1430000000.0,859260000.0
2022-01-16,ABNB,Current Year,2021-12-31,5920000000.0,11.0,5940000000.0,5890000000.0,3380000000.0
2022-01-16,ABNB,Next Quarter,2022-03-31,1280000000.0,5.0,1390000000.0,1180000000.0,886940000.0
2022-01-16,ABNB,Next Year,2022-12-31,7480000000.0,11.0,8450000000.0,7120000000.0,5920000000.0
2022-01-23,ABNB,Current Quarter,2021-12-31,1460000000.0,10.0,1480000000.0,1430000000.0,859260000.0
2022-01-23,ABNB,Current Year,2021-12-31,5920000000.0,11.0,5940000000.0,5890000000.0,3380000000.0
2022-01-23,ABNB,Next Quarter,2022-03-31,1270000000.0,6.0,1390000000.0,1180000000.0,886940000.0
2022-01-23,ABNB,Next Year,2022-12-31,7470000000.0,11.0,8450000000.0,7120000000.0,5920000000.0
2022-01-30,ABNB,Current Quarter,2021-12-31,1460000000.0,10.0,1480000000.0,1430000000.0,859260000.0
2022-01-30,ABNB,Current Year,2021-12-31,5920000000.0,11.0,5940000000.0,5890000000.0,3380000000.0
2022-01-30,ABNB,Next Quarter,2022-03-31,1270000000.0,6.0,1390000000.0,1180000000.0,886940000.0
2022-01-30,ABNB,Next Year,2022-12-31,7470000000.0,11.0,8450000000.0,7120000000.0,5920000000.0
2022-02-06,ABNB,Current Quarter,2021-12-31,1460000000.0,10.0,1480000000.0,1430000000.0,859260000.0
2022-02-06,ABNB,Current Year,2021-12-31,5920000000.0,11.0,5940000000.0,5890000000.0,3380000000.0
2022-02-06,ABNB,Next Quarter,2022-03-31,1270000000.0,6.0,1390000000.0,1180000000.0,886940000.0
2022-02-06,ABNB,Next Year,2022-12-31,7470000000.0,11.0,8450000000.0,7120000000.0,5920000000.0
2022-02-13,ABNB,Current Quarter,2021-12-31,1460000000.0,11.0,1480000000.0,1430000000.0,859260000.0
2022-02-13,ABNB,Current Year,2021-12-31,5920000000.0,11.0,5940000000.0,5890000000.0,3380000000.0
2022-02-13,ABNB,Next Quarter,2022-03-31,1270000000.0,7.0,1390000000.0,1180000000.0,886940000.0
2022-02-13,ABNB,Next Year,2022-12-31,7470000000.0,11.0,8450000000.0,7120000000.0,5920000000.0
2022-02-20,ABNB,Current Quarter,2022-03-31,1460000000.0,11.0,1480000000.0,1440000000.0,886940000.0
2022-02-20,ABNB,Current Year,2022-12-31,8040000000.0,11.0,8700000000.0,7530000000.0,5990000000.0
2022-02-20,ABNB,Next Quarter,2022-06-30,1990000000.0,10.0,2120000000.0,1660000000.0,1340000000.0
2022-02-20,ABNB,Next Year,2023-12-31,9950000000.0,11.0,11270000000.0,9310000000.0,8040000000.0
2022-02-27,ABNB,Current Quarter,2022-03-31,1460000000.0,11.0,1480000000.0,1440000000.0,886940000.0
2022-02-27,ABNB,Current Year,2022-12-31,8040000000.0,11.0,8700000000.0,7530000000.0,5990000000.0
2022-02-27,ABNB,Next Quarter,2022-06-30,1990000000.0,10.0,2120000000.0,1660000000.0,1340000000.0
2022-02-27,ABNB,Next Year,2023-12-31,9950000000.0,11.0,11270000000.0,9310000000.0,8040000000.0
2022-03-06,ABNB,Current Quarter,2022-03-31,1460000000.0,11.0,1480000000.0,1440000000.0,886940000.0
2022-03-06,ABNB,Current Year,2022-12-31,8040000000.0,11.0,8700000000.0,7530000000.0,5990000000.0
2022-03-06,ABNB,Next Quarter,2022-06-30,1990000000.0,10.0,2120000000.0,1660000000.0,1340000000.0
2022-03-06,ABNB,Next Year,2023-12-31,9950000000.0,11.0,11270000000.0,9310000000.0,8040000000.0
2022-03-13,ABNB,Current Quarter,2022-03-31,1460000000.0,11.0,1480000000.0,1440000000.0,886940000.0
2022-03-13,ABNB,Current Year,2022-12-31,8020000000.0,12.0,8700000000.0,7530000000.0,5990000000.0
2022-03-13,ABNB,Next Quarter,2022-06-30,1990000000.0,10.0,2120000000.0,1660000000.0,1340000000.0
2022-03-13,ABNB,Next Year,2023-12-31,9950000000.0,11.0,11270000000.0,9310000000.0,8020000000.0
2022-03-20,ABNB,Current Quarter,2022-03-31,1460000000.0,12.0,1480000000.0,1410000000.0,886940000.0
2022-03-20,ABNB,Current Year,2022-12-31,8020000000.0,12.0,8700000000.0,7530000000.0,5990000000.0
2022-03-20,ABNB,Next Quarter,2022-06-30,1980000000.0,11.0,2120000000.0,1660000000.0,1340000000.0
2022-03-20,ABNB,Next Year,2023-12-31,9910000000.0,12.0,11270000000.0,9310000000.0,8020000000.0
2022-03-27,ABNB,Current Quarter,2022-03-31,1460000000.0,12.0,1480000000.0,1410000000.0,886940000.0
2022-03-27,ABNB,Current Year,2022-12-31,8020000000.0,12.0,8700000000.0,7530000000.0,5990000000.0
2022-03-27,ABNB,Next Quarter,2022-06-30,1980000000.0,11.0,2120000000.0,1660000000.0,1340000000.0
2022-03-27,ABNB,Next Year,2023-12-31,9910000000.0,12.0,11270000000.0,9310000000.0,8020000000.0
2022-04-03,ABNB,Current Quarter,2022-03-31,1460000000.0,12.0,1480000000.0,1410000000.0,886940000.0
2022-04-03,ABNB,Current Year,2022-12-31,8020000000.0,12.0,8700000000.0,7530000000.0,5990000000.0
2022-04-03,ABNB,Next Quarter,2022-06-30,1980000000.0,11.0,2120000000.0,1660000000.0,1340000000.0
2022-04-03,ABNB,Next Year,2023-12-31,9910000000.0,12.0,11270000000.0,9310000000.0,8020000000.0
2022-04-10,ABNB,Current Quarter,2022-03-31,1460000000.0,12.0,1480000000.0,1410000000.0,886940000.0
2022-04-10,ABNB,Current Year,2022-12-31,8020000000.0,12.0,8700000000.0,7530000000.0,5990000000.0
2022-04-10,ABNB,Next Quarter,2022-06-30,1980000000.0,11.0,2120000000.0,1660000000.0,1340000000.0
2022-04-10,ABNB,Next Year,2023-12-31,9910000000.0,12.0,11270000000.0,9310000000.0,8020000000.0
2022-04-17,ABNB,Current Quarter,2022-03-31,1460000000.0,12.0,1480000000.0,1410000000.0,886940000.0
2022-04-17,ABNB,Current Year,2022-12-31,8020000000.0,12.0,8700000000.0,7530000000.0,5990000000.0
2022-04-17,ABNB,Next Quarter,2022-06-30,1980000000.0,11.0,2120000000.0,1660000000.0,1340000000.0
2022-04-17,ABNB,Next Year,2023-12-31,9910000000.0,12.0,11270000000.0,9310000000.0,8020000000.0
2022-04-24,ABNB,Current Quarter,2022-03-31,1460000000.0,12.0,1480000000.0,1410000000.0,886940000.0
2022-04-24,ABNB,Current Year,2022-12-31,8020000000.0,12.0,8700000000.0,7530000000.0,5990000000.0
2022-04-24,ABNB,Next Quarter,2022-06-30,1980000000.0,11.0,2120000000.0,1660000000.0,1340000000.0
2022-04-24,ABNB,Next Year,2023-12-31,9910000000.0,12.0,11270000000.0,9310000000.0,8020000000.0
2022-05-01,ABNB,Current Quarter,2022-03-31,1450000000.0,12.0,1490000000.0,1400000000.0,886940000.0
