quarter,origin,variant,pred,y,err,n_train
4Q24,O1,naive_last_disclosed,-0.9,-1.1,0.20000000000000007,9
4Q24,O2,V0_translation,-1.3435359473701558,-1.1,-0.24353594737015571,10
4Q24,O2,P1_identity_plus_intercept,-2.1871191605080975,-1.1,-1.0871191605080974,10
4Q24,O2,P2_scaled_identity,-1.7020845153529542,-1.1,-0.6020845153529542,10
4Q24,O2,P3_eur_plus_LatAmAPAC_ols,-1.647777030628061,-1.1,-0.5477770306280609,10
4Q24,O2,P4_two_block_EMEA_vs_rest,-1.2064292032343005,-1.1,-0.10642920323430038,10
4Q24,O2,P5_posterior_mean_weights_HINDSIGHT,-0.8118612899536406,-1.1,0.2881387100463595,10
4Q24,O2,V2_eur_ols,-1.222908822244941,-1.1,-0.12290882224494082,10
4Q24,O2,naive_last_disclosed,-0.6,-1.1,0.5000000000000001,10
4Q24,O3,V0_translation,-1.3487507395997014,-1.1,-0.2487507395997013,10
4Q24,O3,P1_identity_plus_intercept,-2.192333952737643,-1.1,-1.092333952737643,10
4Q24,O3,P2_scaled_identity,-1.7086909758068531,-1.1,-0.608690975806853,10
4Q24,O3,P3_eur_plus_LatAmAPAC_ols,-1.560616874335317,-1.1,-0.46061687433531695,10
4Q24,O3,P4_two_block_EMEA_vs_rest,-1.1572980899837557,-1.1,-0.05729808998375563,10
4Q24,O3,P5_posterior_mean_weights_HINDSIGHT,-0.7741591936246786,-1.1,0.32584080637532153,10
4Q24,O3,V2_eur_ols,-1.0878991399250053,-1.1,0.01210086007499478,10
4Q24,O3,naive_last_disclosed,-0.6,-1.1,0.5000000000000001,10
1Q25,O1,V0_translation,-3.4114593607280335,-1.9,-1.5114593607280336,10
1Q25,O1,P1_identity_plus_intercept,-4.255042573865975,-1.9,-2.355042573865975,10
1Q25,O1,P2_scaled_identity,-4.321873310510916,-1.9,-2.421873310510916,10
1Q25,O1,P3_eur_plus_LatAmAPAC_ols,-3.280417605676182,-1.9,-1.380417605676182,10
1Q25,O1,P4_two_block_EMEA_vs_rest,-3.5630657939032764,-1.9,-1.6630657939032765,10
1Q25,O1,P5_posterior_mean_weights_HINDSIGHT,-2.9988248673340743,-1.9,-1.0988248673340744,10
1Q25,O1,V2_eur_ols,-2.5932890468387413,-1.9,-0.6932890468387414,10
1Q25,O1,naive_last_disclosed,-0.6,-1.9,1.2999999999999998,10
1Q25,O2,V0_translation,-3.1635475123613612,-1.9,-1.2635475123613613,11
1Q25,O2,P1_identity_plus_intercept,-3.90782763888679,-1.9,-2.00782763888679,11
1Q25,O2,P2_scaled_identity,-3.9758863768475106,-1.9,-2.0758863768475107,11
1Q25,O2,P3_eur_plus_LatAmAPAC_ols,-2.815940320183606,-1.9,-0.9159403201836063,11
1Q25,O2,P4_two_block_EMEA_vs_rest,-3.3005802626429483,-1.9,-1.4005802626429484,11
1Q25,O2,P5_posterior_mean_weights_HINDSIGHT,-2.8002128564164948,-1.9,-0.9002128564164948,11
1Q25,O2,V2_eur_ols,-2.5219213276962575,-1.9,-0.6219213276962576,11
1Q25,O2,naive_last_disclosed,-1.1,-1.9,0.7999999999999998,11
1Q25,O3,V0_translation,-2.879927362229372,-1.9,-0.9799273622293723,11
1Q25,O3,P1_identity_plus_intercept,-3.624207488754801,-1.9,-1.724207488754801,11
1Q25,O3,P2_scaled_identity,-3.6194379635700007,-1.9,-1.7194379635700008,11
1Q25,O3,P3_eur_plus_LatAmAPAC_ols,-2.3590028297785075,-1.9,-0.4590028297785076,11
1Q25,O3,P4_two_block_EMEA_vs_rest,-2.888614130838069,-1.9,-0.9886141308380689,11
1Q25,O3,P5_posterior_mean_weights_HINDSIGHT,-2.4476841745359694,-1.9,-0.5476841745359695,11
1Q25,O3,V2_eur_ols,-2.046048179514412,-1.9,-0.14604817951441218,11
1Q25,O3,naive_last_disclosed,-1.1,-1.9,0.7999999999999998,11
2Q25,O1,V0_translation,-1.1647599475264363,1.9,-3.0647599475264364,11
2Q25,O1,P1_identity_plus_intercept,-1.909040074051865,1.9,-3.8090400740518646,11
2Q25,O1,P2_scaled_identity,-1.4638481608298353,1.9,-3.363848160829835,11
2Q25,O1,P3_eur_plus_LatAmAPAC_ols,-0.8136341425583078,1.9,-2.7136341425583077,11
2Q25,O1,P4_two_block_EMEA_vs_rest,-0.8608403729469233,1.9,-2.760840372946923,11
2Q25,O1,P5_posterior_mean_weights_HINDSIGHT,-0.681713355437828,1.9,-2.5817133554378278,11
2Q25,O1,V2_eur_ols,-0.5863460122997398,1.9,-2.4863460122997396,11
2Q25,O1,naive_last_disclosed,-1.1,1.9,-3.0,11
2Q25,O2,V0_translation,0.7413749873642279,1.9,-1.158625012635772,12
2Q25,O2,P1_identity_plus_intercept,0.14077881823503258,1.9,-1.7592211817649672,12
2Q25,O2,P2_scaled_identity,0.8908059399534993,1.9,-1.0091940600465006,12
2Q25,O2,P3_eur_plus_LatAmAPAC_ols,1.3640480202259886,1.9,-0.5359519797740113,12
2Q25,O2,P4_two_block_EMEA_vs_rest,1.8379911521169032,1.9,-0.062008847883096685,12
2Q25,O2,P5_posterior_mean_weights_HINDSIGHT,1.5288269041497766,1.9,-0.3711730958502233,12
2Q25,O2,V2_eur_ols,1.4271452466380123,1.9,-0.47285475336198757,12
2Q25,O2,naive_last_disclosed,-1.9,1.9,-3.8,12
2Q25,O3,V0_translation,0.9457970704982952,1.9,-0.9542029295017047,12
2Q25,O3,P1_identity_plus_intercept,0.34520090136909987,1.9,-1.5547990986309,12
2Q25,O3,P2_scaled_identity,1.1364311755187122,1.9,-0.7635688244812877,12
2Q25,O3,P3_eur_plus_LatAmAPAC_ols,1.601801787580423,1.9,-0.298198212419577,12
2Q25,O3,P4_two_block_EMEA_vs_rest,2.08024745302385,1.9,0.18024745302385003,12
2Q25,O3,P5_posterior_mean_weights_HINDSIGHT,1.7344142639938949,1.9,-0.16558573600610504,12
2Q25,O3,V2_eur_ols,1.6631226074916843,1.9,-0.23687739250831563,12
2Q25,O3,naive_last_disclosed,-1.9,1.9,-3.8,12
3Q25,O1,V0_translation,1.3469657461949527,2.7,-1.3530342538050475,12
3Q25,O1,P1_identity_plus_intercept,0.7463695770657574,2.7,-1.9536304229342427,12
3Q25,O1,P2_scaled_identity,1.6184590903049627,2.7,-1.0815409096950375,12
3Q25,O1,P3_eur_plus_LatAmAPAC_ols,1.5045875924449568,2.7,-1.1954124075550434,12
3Q25,O1,P4_two_block_EMEA_vs_rest,2.1020103005539115,2.7,-0.5979896994460887,12
3Q25,O1,P5_posterior_mean_weights_HINDSIGHT,1.6264300840663237,2.7,-1.0735699159336765,12
3Q25,O1,V2_eur_ols,1.5180191499410662,2.7,-1.181980850058934,12
3Q25,O1,naive_last_disclosed,-1.9,2.7,-4.6,12
3Q25,O2,V0_translation,1.8915796855855478,2.7,-0.8084203144144524,13
3Q25,O2,P1_identity_plus_intercept,1.4105834471202678,2.7,-1.2894165528797323,13
3Q25,O2,P2_scaled_identity,2.2879284888753952,2.7,-0.41207151112460494,13
3Q25,O2,P3_eur_plus_LatAmAPAC_ols,2.1403908285163427,2.7,-0.5596091714836575,13
3Q25,O2,P4_two_block_EMEA_vs_rest,2.6765566011609545,2.7,-0.02344339883904567,13
3Q25,O2,P5_posterior_mean_weights_HINDSIGHT,2.1795377589773985,2.7,-0.5204622410226016,13
3Q25,O2,V2_eur_ols,2.1365626843940726,2.7,-0.5634373156059276,13
3Q25,O2,naive_last_disclosed,1.9,2.7,-0.8000000000000003,13
3Q25,O3,V0_translation,1.9387574107543495,2.7,-0.7612425892456507,13
3Q25,O3,P1_identity_plus_intercept,1.4577611722890695,2.7,-1.2422388277109306,13
3Q25,O3,P2_scaled_identity,2.34499151523192,2.7,-0.3550084847680801,13
3Q25,O3,P3_eur_plus_LatAmAPAC_ols,2.1578817335327884,2.7,-0.5421182664672117,13
3Q25,O3,P4_two_block_EMEA_vs_rest,2.707861531318248,2.7,0.007861531318247739,13
3Q25,O3,P5_posterior_mean_weights_HINDSIGHT,2.2204813247605193,2.7,-0.4795186752394809,13
3Q25,O3,V2_eur_ols,2.1524855873894153,2.7,-0.5475144126105849,13
3Q25,O3,naive_last_disclosed,1.9,2.7,-0.8000000000000003,13
4Q25,O1,V0_translation,4.229482704569188,2.9,1.329482704569188,13
4Q25,O1,P1_identity_plus_intercept,3.748486466103908,2.9,0.8484864661039082,13
4Q25,O1,P2_scaled_identity,5.115699881284206,2.9,2.215699881284206,13
4Q25,O1,P3_eur_plus_LatAmAPAC_ols,4.054218555373737,2.9,1.154218555373737,13
4Q25,O1,P4_two_block_EMEA_vs_rest,5.082831551948547,2.9,2.182831551948547,13
4Q25,O1,P5_posterior_mean_weights_HINDSIGHT,4.450177610399369,2.9,1.5501776103993694,13
4Q25,O1,V2_eur_ols,4.018511552088594,2.9,1.1185115520885938,13
4Q25,O1,naive_last_disclosed,1.9,2.9,-1.0,13
4Q25,O2,V0_translation,3.0764458306586984,2.9,0.17644583065869845,14
4Q25,O2,P1_identity_plus_intercept,2.6841809370299137,2.9,-0.21581906297008624,14
4Q25,O2,P2_scaled_identity,3.7435117173550574,2.9,0.8435117173550575,14
4Q25,O2,P3_eur_plus_LatAmAPAC_ols,3.1784866131271934,2.9,0.27848661312719347,14
4Q25,O2,P4_two_block_EMEA_vs_rest,3.758168294028617,2.9,0.858168294028617,14
4Q25,O2,P5_posterior_mean_weights_HINDSIGHT,3.1499102144750544,2.9,0.24991021447505446,14
4Q25,O2,V2_eur_ols,3.1437101543669,2.9,0.24371015436690024,14
4Q25,O2,naive_last_disclosed,2.7,2.9,-0.19999999999999973,14
4Q25,O3,V0_translation,3.435728783468813,2.9,0.5357287834688131,14
4Q25,O3,P1_identity_plus_intercept,3.0434638898400284,2.9,0.14346388984002845,14
4Q25,O3,P2_scaled_identity,4.180698008849946,2.9,1.2806980088499462,14
4Q25,O3,P3_eur_plus_LatAmAPAC_ols,3.503891315285964,2.9,0.603891315285964,14
4Q25,O3,P4_two_block_EMEA_vs_rest,4.181755843326154,2.9,1.2817558433261538,14
4Q25,O3,P5_posterior_mean_weights_HINDSIGHT,3.5713339698411293,2.9,0.6713339698411294,14
4Q25,O3,V2_eur_ols,3.467140385813712,2.9,0.5671403858137123,14
4Q25,O3,naive_last_disclosed,2.7,2.9,-0.19999999999999973,14
1Q26,O1,V0_translation,5.025137961847859,5.0,0.025137961847859103,14
1Q26,O1,P1_identity_plus_intercept,4.632873068219074,5.0,-0.36712693178092604,14
1Q26,O1,P2_scaled_identity,6.114738850277563,5.0,1.114738850277563,14
1Q26,O1,P3_eur_plus_LatAmAPAC_ols,4.77200621532127,5.0,-0.22799378467872966,14
1Q26,O1,P4_two_block_EMEA_vs_rest,5.952798681247284,5.0,0.952798681247284,14
1Q26,O1,P5_posterior_mean_weights_HINDSIGHT,5.430162156186792,5.0,0.43016215618679166,14
1Q26,O1,V2_eur_ols,4.721007099766198,5.0,-0.27899290023380185,14
1Q26,O1,naive_last_disclosed,2.7,5.0,-2.3,14
1Q26,O2,V0_translation,5.8527273705243905,5.0,0.8527273705243905,15
1Q26,O2,P1_identity_plus_intercept,5.450898217572937,5.0,0.450898217572937,15
1Q26,O2,P2_scaled_identity,6.8791207738557745,5.0,1.8791207738557745,15
1Q26,O2,P3_eur_plus_LatAmAPAC_ols,4.561885552840656,5.0,-0.4381144471593439,15
1Q26,O2,P4_two_block_EMEA_vs_rest,6.321843065616124,5.0,1.3218430656161244,15
1Q26,O2,P5_posterior_mean_weights_HINDSIGHT,6.080003299278001,5.0,1.080003299278001,15
1Q26,O2,V2_eur_ols,4.58532311148197,5.0,-0.41467688851802986,15
1Q26,O2,naive_last_disclosed,2.9,5.0,-2.1,15
1Q26,O3,V0_translation,5.499377331576072,5.0,0.49937733157607234,15
1Q26,O3,P1_identity_plus_intercept,5.097548178624619,5.0,0.09754817862461884,15
1Q26,O3,P2_scaled_identity,6.463803702089567,5.0,1.4638037020895673,15
1Q26,O3,P3_eur_plus_LatAmAPAC_ols,4.247869591253647,5.0,-0.7521304087463534,15
1Q26,O3,P4_two_block_EMEA_vs_rest,5.941781393749341,5.0,0.9417813937493413,15
1Q26,O3,P5_posterior_mean_weights_HINDSIGHT,5.704141068943288,5.0,0.7041410689432883,15
1Q26,O3,V2_eur_ols,4.27006016278626,5.0,-0.72993983721374,15
1Q26,O3,naive_last_disclosed,2.9,5.0,-2.1,15
2Q26,O1,V0_translation,1.5395629920384202,1.3,0.23956299203842013,15
2Q26,O1,P1_identity_plus_intercept,1.1377338390869667,1.3,-0.16226616091303336,15
