target,horizon_q,window,weighting,rank,rank_independent,method,object,spec_id,n,mae,rmse,bias,crps,cov80,cov90,ratio_seasonal_naive,ratio_trailing4,ratio_pct_rev_last4,ratio_guide_implied,ratio_street,survives_both_windows,survives_both_windows_eq_and_rw,consensus_anchored,baseline,n_params,hindsight_share
adj_ebitda_margin_pct,0,W1,equal,28,13.0,baselines-margin,seasonal_naive,seasonal_naive|adj_ebitda_margin_pct|h0|PIT,14,2.237067218823808,2.8465513645977527,-0.4732602177636393,2.1737079130606567,1.0,1.0,1.0,0.2360528125988036,,0.5107675055285716,1.4051241350867991,False,False,False,True,1,
adj_ebitda_margin_pct,0,W1,equal,29,14.0,margin-ts,pct_rev_seasonal,nodrift,14,2.23706721882381,2.846551364597756,-0.4732602177636393,2.1737079130606576,1.0,1.0,1.0000000000000009,0.2360528125988038,,0.5107675055285721,1.4051241350868005,False,False,False,False,2,0.0
adj_ebitda_margin_pct,0,W1,equal,30,15.0,driver-lines,margin_v2,c_mix_rw,14,2.23877194477516,2.6224226617137703,-0.1046247346831856,1.5275820181188535,0.9285714285714286,1.0,1.000762036087699,0.2362326933606068,,0.5111567288002085,1.4061948903854324,False,False,False,False,12,-0.0054763048401581
adj_ebitda_margin_pct,0,W1,equal,31,16.0,cycle-flex,flex_margin,l0_eq,14,2.2439281085302105,2.634902919815058,0.1657152485764393,1.574502665224793,1.0,1.0,1.0030669126294782,0.2367767659509868,,0.5123339848420043,1.4094335280426815,False,False,False,False,12,0.0488207300521215
adj_ebitda_margin_pct,0,W1,equal,32,17.0,alt-augmented,margin_aug,surv_emp_computer_systems_design_rw,14,2.245140386231271,2.591345820285589,0.1172587382137146,1.5073325279580845,0.9285714285714286,1.0,1.0036088175355358,0.2369046841282227,,0.512610772259105,1.4101949717051052,False,False,False,False,11,0.039450423176543
adj_ebitda_margin_pct,0,W1,equal,33,18.0,alt-augmented,margin_aug,ridge_all_rw,14,2.248344381140204,2.619504792710161,-0.1521984283571823,1.5261932097879414,0.9285714285714286,1.0,1.0050410475919116,0.2372427660613188,,0.5133423088323431,1.4122074327243157,False,False,False,False,37,0.0170427340128396
adj_ebitda_margin_pct,0,W1,equal,34,,street-bias,dispersion_conditioned,rw_hl4_from21,14,2.255205633677617,3.2615824041937653,1.9060830806266384,2.703232311108541,1.0,1.0,1.0081081224118715,0.2379667576990213,,0.5149088709874037,1.4165170535779583,False,False,True,False,5,0.0
adj_ebitda_margin_pct,0,W1,equal,35,19.0,alt-augmented,margin_aug,none_rw,14,2.2590052259941182,2.651173828086596,-0.0812518714189834,1.534477701919626,0.9285714285714286,1.0,1.0098065927504158,0.2383676863995504,,0.5157763944454362,1.418903615243376,False,False,False,False,10,0.0197113240247898
adj_ebitda_margin_pct,0,W1,equal,36,20.0,driver-lines,margin_v2,b_elastic_rw,14,2.2590052259941182,2.651173828086596,-0.0812518714189834,1.534477701919626,0.9285714285714286,1.0,1.0098065927504158,0.2383676863995504,,0.5157763944454362,1.418903615243376,False,False,False,False,10,0.0197113240247898
adj_ebitda_margin_pct,0,W1,equal,37,21.0,driver-lines,margin_v2,a_unit_eq,14,2.282771114894818,2.7435226661656644,-0.2963418755613873,1.6650571289725942,0.9285714285714286,1.0,1.020430273925805,0.240875436221154,,0.5212026255789207,1.4338312060663831,False,False,False,False,7,0.013111542054057
adj_ebitda_margin_pct,0,W1,equal,38,22.0,driver-lines,margin_v2,a_unit_rw,14,2.3015184310564814,2.683042577778151,-0.0576832416687394,1.5823594861165386,0.9285714285714286,1.0,1.028810583647353,0.2428536319013743,,0.5254830154709522,1.4456065815156316,False,False,False,False,7,0.0214404120954338
adj_ebitda_margin_pct,0,W1,equal,39,23.0,baselines-margin,seasonal_naive_drift,seasonal_naive_drift|adj_ebitda_margin_pct|h0|PIT,14,2.3846460522876978,3.060067948600376,0.2579990477629065,2.062808510279305,1.0,1.0,1.06596978053323,0.2516251648401984,,0.5444627257717969,1.49781986590042,False,False,False,True,1,
adj_ebitda_margin_pct,0,W1,equal,40,24.0,guide-policy-margin,actual_given_guide,nocushion,14,2.3919445565370965,2.9886351371638864,-2.1496020132905715,2.802111565125433,1.0,1.0,1.0692323129184824,0.2523952947859319,,0.5461291212999184,1.5024041288964405,False,False,False,False,1,0.0039434011467222
adj_ebitda_margin_pct,0,W1,equal,41,25.0,margin-ts,per_night_seasonal,g_k4_rw,14,2.416456812204779,3.127180754498141,0.4840180347060439,1.839860150135029,0.9285714285714286,1.0,1.080189630365819,0.2549818003879136,,0.5517257629997792,1.5178005200975009,False,False,False,False,7,-0.1417275815339097
adj_ebitda_margin_pct,0,W1,equal,42,26.0,alt-augmented,margin_aug,best1_rw,14,2.4309311660114687,2.732403842349572,-0.4622625732111721,1.6196531973397994,1.0,1.0,1.086659866791839,0.2565091178944549,,0.5550305495192777,1.5268920054594195,False,False,False,False,15,0.1626369802746995
adj_ebitda_margin_pct,0,W1,equal,43,27.0,alt-augmented,margin_aug,best1_eq,14,2.444502228664252,2.8222579545318283,-0.8505440311099972,1.7215266350193277,1.0,1.0,1.0927263195736727,0.2579411211361046,,0.5581290964740617,1.5354161246775386,False,False,False,False,15,0.1222714648348359
adj_ebitda_margin_pct,0,W1,equal,44,,street-bias,street_plus_bias,ew,14,2.4935528176159187,3.1171694158083767,2.4907789629596544,2.9150469804046786,1.0,1.0,1.1146526115236557,0.2631168840207606,,0.5693283339188457,1.566225286689419,False,False,True,False,3,0.0
adj_ebitda_margin_pct,0,W1,equal,45,,street-bias,street_plus_bias,ew_usd,14,2.4935528176159187,3.1171694158083767,2.4907789629596544,2.9150469804046786,1.0,1.0,1.1146526115236557,0.2631168840207606,,0.5693283339188457,1.566225286689419,False,False,True,False,3,0.0
adj_ebitda_margin_pct,0,W1,equal,46,28.0,margin-ts,q_sentence_direction,k_fit_ew,14,2.5291903808307423,3.06453122688415,-2.1049624379795566,2.105494438648876,0.9285714285714286,0.9285714285714286,1.1305830953799076,0.2668773195410887,,0.5774651074199667,1.5886095940394491,False,False,False,False,2,0.2785353869828075
adj_ebitda_margin_pct,0,W1,equal,47,29.0,margin-ts,per_night_seasonal,g_k4_ew,14,2.538860260929526,3.262203511157477,0.589145210472706,1.92564742005596,1.0,1.0,1.1349056655813825,0.2678976743948026,,0.5796729358192461,1.5946833417551485,False,False,False,False,7,-0.1036278321950989
adj_ebitda_margin_pct,0,W1,equal,48,30.0,driver-lines,margin_v2,d_steps_rw,14,2.559871562897136,2.9599355772078275,0.3533884657164345,1.691198989510074,0.9285714285714286,1.0,1.1442980082838328,0.2701147633066079,,0.5844702392724461,1.6078807491713678,False,False,False,False,14,0.1705633973699828
adj_ebitda_margin_pct,0,W1,equal,49,31.0,margin-ts,incremental_margin,k8_median,14,2.58910116604712,3.2433969122774613,1.284363145135001,1.812489672436815,0.9285714285714286,0.9285714285714286,1.1573640453273468,0.2731990381002495,,0.5911439464203057,1.6262401531711477,False,False,False,False,3,0.1003474091235692
adj_ebitda_margin_pct,0,W1,equal,50,32.0,margin-ts,incremental_margin,k8_rw,14,2.637579815902624,3.3288472100647177,0.9341909243937192,1.871123244151066,0.8571428571428572,0.9285714285714286,1.1790346725877083,0.2783144506158381,,0.60221259864932,1.6566900745571511,False,False,False,False,3,0.1364535277672849
adj_ebitda_margin_pct,0,W1,equal,51,33.0,margin-ts,incremental_margin,k8_ew,14,2.6415949737657014,3.3354878167391515,1.2953912997845318,1.8707900681118024,0.9285714285714286,0.9285714285714286,1.1808295037082457,0.2787381255499808,,0.6031293400636019,1.659212035083023,False,False,False,False,3,0.1204316545717173
adj_ebitda_margin_pct,0,W1,equal,52,34.0,margin-ts,per_night_seasonal,g_k8_rw,14,2.6538511604083728,3.6123987029871967,1.539045392957051,1.9438443530792373,0.9285714285714286,0.9285714285714286,1.1863081887202742,0.2800313845564131,,0.6059276743407725,1.6669102676219631,False,False,False,False,7,0.0065231808617292
adj_ebitda_margin_pct,0,W1,equal,53,35.0,margin-ts,per_night_seasonal,nogrowth,14,2.714047297980664,3.071844234654737,1.2712773316244002,1.9153784909520368,0.9285714285714286,1.0,1.213216695119085,0.2863832131746853,,0.6196716650315928,1.7047200594020695,False,False,False,False,2,-0.0211004340852231
adj_ebitda_margin_pct,0,W1,equal,54,36.0,cycle-flex,flex_margin,dl_rw,14,2.71584479982453,3.344033653374588,0.6784874788155192,2.365300870576012,1.0,1.0,1.214020203314432,0.2865728835441432,,0.6200820709082019,1.7058490881600916,False,False,False,False,22,0.2334024077849488
adj_ebitda_margin_pct,0,W1,equal,55,37.0,margin-ts,ensemble_simple,invmae4,14,2.7804374057708423,3.3270352949839626,0.5713511254835234,2.191610282541241,1.0,1.0,1.2428939919081756,0.2933886225520796,,0.6348298638833876,1.7464203453845546,False,False,False,False,5,0.2943695538682926
adj_ebitda_margin_pct,0,W1,equal,56,38.0,margin-ts,incremental_margin,k4_rw,14,2.854815414607456,3.573413725463607,0.5590309381258177,2.0494331093321003,0.8571428571428572,0.8571428571428572,1.2761419909896332,0.3012369062485401,,0.6518118614380399,1.7931379113372543,False,False,False,False,3,0.2068779075552534
adj_ebitda_margin_pct,0,W1,equal,57,39.0,margin-ts,yoy_margin_change,k2_rw,14,2.9227509371256826,3.3697378190337064,0.2670848312074698,3.0855052651352697,1.0,1.0,1.3065101095452951,0.308405386046938,,0.6673229096003114,1.835808887656993,False,False,False,False,3,0.17195034925087
adj_ebitda_margin_pct,0,W1,equal,58,40.0,margin-ts,incremental_margin,k4_ew,14,2.954831624679214,3.6446190817735937,0.7002309796647533,2.08343740436135,0.8571428571428572,0.8571428571428572,1.3208506207662314,0.3117905040547447,,0.6746475767446335,1.855959086083013,False,False,False,False,3,0.234100530115659
adj_ebitda_margin_pct,0,W1,equal,59,41.0,margin-ts,yoy_margin_change,k4_rw_shrink50,14,2.956787430654092,3.265285132762832,0.3585456676528702,1.9466883184592048,0.7142857142857142,0.8571428571428572,1.3217248930985162,0.3119968784977578,,0.6750941266429471,1.8571875472377448,False,False,False,False,4,0.2518363078067855
adj_ebitda_margin_pct,0,W1,equal,60,42.0,margin-ts,yoy_margin_change,k2_ew,14,2.9910443637134425,3.4300724010855843,0.2679443786440121,3.3213130516404683,1.0,1.0,1.337038216172179,0.3156116314795301,,0.6829156744706351,1.8787046670769303,False,False,False,False,3,0.1918278678446091
adj_ebitda_margin_pct,0,W1,equal,61,43.0,margin-ts,ensemble_simple,eq4,14,2.998181451009251,3.7036136880879487,0.9455203070639784,2.2935627702304355,0.9285714285714286,1.0,1.3402285929457307,0.3163647288901768,,0.6845452152569583,1.883187542481468,False,False,False,False,1,0.3404321600484405
adj_ebitda_margin_pct,0,W1,equal,62,,street-bias,street_plus_bias,rw_hl4_from21,14,3.0181986102625804,4.177754183843592,3.0181986102625804,2.9848917888047954,1.0,1.0,1.349176540099439,0.3184769169827952,,0.6891155359042594,1.895760518986625,False,False,True,False,3,0.0
adj_ebitda_margin_pct,0,W1,equal,63,44.0,guide-policy-margin,actual_given_guide,last,14,3.492712774515244,5.126577653835761,1.7945482362047145,3.791453545554935,1.0,1.0,1.5612909371367132,0.3685471169961431,,0.7974566773656849,2.1938075776630823,False,False,False,False,1,0.4658166609701906
adj_ebitda_margin_pct,0,W1,equal,64,45.0,margin-ts,sarima_margin,margin_aicc,14,3.607452464132688,4.501091234309885,1.876547630095232,2.6836227285485585,0.7857142857142857,0.8571428571428572,1.6125811659916924,0.3806543197761973,,0.8236540596159323,2.265876716121339,False,False,False,False,4,0.1966519761667872
adj_ebitda_margin_pct,0,W1,equal,65,46.0,margin-ts,yoy_margin_change,k4_rw,14,3.676507642484378,4.397706545897402,1.190351553069381,3.03200006224363,1.0,1.0,1.6434497861970323,0.387940944396712,,0.8394207477573227,2.3092509593886907,False,False,False,False,3,0.4050726950222036
adj_ebitda_margin_pct,0,W1,equal,66,47.0,margin-ts,pct_rev_seasonal,drift_k4_rw,14,3.781432418892753,4.789141799708309,1.54868070235467,3.411896546383069,0.9285714285714286,1.0,1.690352613043488,0.3990124885926526,,0.8633771876279254,2.3751552533944427,False,False,False,False,7,0.4243149847327004
adj_ebitda_margin_pct,0,W1,equal,67,48.0,guide-policy-margin,actual_given_guide,rw_hl4,14,3.831092375739832,5.240451254349433,2.8109861803345924,3.883949012783908,1.0,1.0,1.7125513008742406,0.4042525512911045,,0.8747155560372463,2.4063471654326904,False,False,False,False,2,0.5713103154614428
adj_ebitda_margin_pct,0,W1,equal,68,49.0,margin-ts,yoy_margin_change,k4_ew,14,3.910997243383998,4.797202279230308,1.419287869300836,3.3243733601135683,1.0,1.0,1.7482698823150689,0.4126840229022515,,0.8929594467807973,2.4565362062862617,False,False,False,False,3,0.4440143967860698
adj_ebitda_margin_pct,0,W1,equal,69,50.0,margin-ts,q_sentence_direction,k_abs_rw,14,3.970036308007797,7.539113754626773,-3.246370226516745,5.028772170149092,1.0,1.0,1.7746611610960616,0.418913758486584,,0.906439254411474,2.4936192290572388,False,False,False,False,2,0.6314527497889437
adj_ebitda_margin_pct,0,W1,equal,70,51.0,margin-ts,pct_rev_seasonal,drift_k4_ew,14,4.017644700245485,5.235467989759494,1.812011691553301,3.724942656654695,0.9285714285714286,1.0,1.795942771159938,0.423937342398793,,0.917309209297432,2.523522532991497,False,False,False,False,7,0.4587729070721439
adj_ebitda_margin_pct,0,W1,equal,71,52.0,baselines-margin,guide_implied,guide_implied|adj_ebitda_margin_pct|h0|PIT,14,4.379815071651362,5.50532120863909,-4.379815071651362,3.1475538920105914,0.7857142857142857,0.7857142857142857,1.957837938349548,0.4621531519600539,,1.0,2.751005339763531,False,False,False,True,4,
adj_ebitda_margin_pct,0,W1,equal,72,53.0,guide-policy-margin,actual_given_guide,equal,14,4.577432213387513,5.620160714407216,3.692508381773808,4.081862325036353,1.0,1.0,2.046175535035647,0.4830054901160265,,1.045119973903748,2.875130628902733,False,False,False,False,2,0.4648116006025755
adj_ebitda_margin_pct,0,W1,equal,73,54.0,guide-policy-margin,actual_given_guide,rw_hl4_prorata,14,4.600414767976363,6.374979592988373,-0.3002174294027041,3.913285409372656,0.8571428571428572,0.8571428571428572,2.056449054935033,0.4854305833835663,,1.0503673540357557,2.8895661996656545,False,False,False,False,5,0.6345807534922764
adj_ebitda_margin_pct,0,W1,equal,74,55.0,margin-ts,pct_rev_seasonal,drift_k8_rw,14,5.938916750554285,9.648577895761402,5.166984414016494,5.77430536335619,0.8571428571428572,0.8571428571428572,2.654777961333148,0.6266678045980076,,1.3559743170423588,3.730292586765736,False,False,False,False,7,0.6338628317482431
adj_ebitda_margin_pct,0,W1,equal,75,56.0,baselines-margin,trailing4,trailing4|adj_ebitda_margin_pct|h0|PIT,14,9.476977605964542,12.100965332301575,0.6446010975429656,6.928376314410359,0.7857142857142857,0.8571428571428572,4.23634011808876,1.0,,2.1637848746868107,5.952583744362979,False,False,False,True,2,
adj_ebitda_margin_pct,0,W1,recency,1,,street-bias,dispersion_conditioned,rw_hl4,14,0.820465429271642,1.2139973880549622,0.0834009549013527,1.3620387263807123,1.0,1.0,0.428958144751823,0.096604588973182,,0.2506587709557099,0.6563315880334362,True,True,True,False,5,0.0
adj_ebitda_margin_pct,0,W1,recency,2,,street-bias,dispersion_conditioned,rw_hl4_usd,14,0.820465429271642,1.2139973880549622,0.0834009549013527,1.3620387263807123,1.0,1.0,0.428958144751823,0.096604588973182,,0.2506587709557099,0.6563315880334362,True,True,True,False,5,0.0
adj_ebitda_margin_pct,0,W1,recency,3,,street-bias,dispersion_conditioned,rw_hl4_med,14,0.8597211937888567,1.1613472329079513,-0.1632092065302395,1.3424988887291278,1.0,1.0,0.4494819588180263,0.1012267057141397,,0.262651721951277,0.6877342496762582,True,True,True,False,5,0.0
adj_ebitda_margin_pct,0,W1,recency,4,,street-bias,street_plus_bias,rw_hl4,14,1.0174651245787705,1.5064113406856927,0.6170674350696168,1.4672490012439554,1.0,1.0,0.531954103875461,0.1198000508586167,,0.3108437583331431,0.8139215586161243,True,True,True,False,3,0.0
adj_ebitda_margin_pct,0,W1,recency,5,,street-bias,street_plus_bias,rw_hl4_usd,14,1.0174651245787705,1.5064113406856927,0.6170674350696168,1.4672490012439554,1.0,1.0,0.531954103875461,0.1198000508586167,,0.3108437583331431,0.8139215586161243,True,True,True,False,3,0.0
adj_ebitda_margin_pct,0,W1,recency,6,,street-bias,street_plus_bias,rw_hl4_med,14,1.1298720394302937,1.4935967766091296,0.3522082585182975,1.465864647171457,1.0,1.0,0.5907230171431296,0.133035250563027,,0.3451849726224748,0.9038415068532284,True,True,True,False,3,0.0
adj_ebitda_margin_pct,0,W1,recency,7,,street-bias,street_plus_flowthrough,rw_hl4_med,14,1.1324327197945816,1.5192689832259527,0.5659828171892348,1.4420040439999282,1.0,1.0,0.5920617995697608,0.1333367543988478,,0.3459672810172265,0.9058899239467202,True,True,True,False,6,0.0
adj_ebitda_margin_pct,0,W1,recency,8,,street-bias,street_plus_flowthrough,rw_hl4,14,1.133875761485544,1.5560930743061618,0.4677798420291809,1.4679544174165933,1.0,1.0,0.592816254863635,0.1335066633852024,,0.346408141830845,0.9070442856185684,True,True,True,False,6,0.0
adj_ebitda_margin_pct,0,W1,recency,9,,street-bias,street_plus_flowthrough,rw_hl4_usd,14,1.133875761485544,1.5560930743061618,0.4677798420291809,1.4679544174165933,1.0,1.0,0.592816254863635,0.1335066633852024,,0.346408141830845,0.9070442856185684,True,True,True,False,6,0.0
adj_ebitda_margin_pct,0,W1,recency,10,,baselines-margin,street,street|adj_ebitda_margin_pct|h0|PIT,14,1.2500776196525898,1.5999838173298904,-1.0958528303769963,0.9967637483372708,1.0,1.0,0.6535692515380962,0.1471886935422961,,0.3819087417485997,1.0,True,True,True,True,1,
adj_ebitda_margin_pct,0,W1,recency,11,,street-bias,dispersion_conditioned,ew,14,1.2564627645469888,1.6354770213301673,0.9535253482462316,1.4995968556624646,1.0,1.0,0.6569075517396105,0.1479405037661653,,0.3838594547396699,1.005107798743068,True,True,True,False,5,0.0
adj_ebitda_margin_pct,0,W1,recency,12,,street-bias,dispersion_conditioned,ew_usd,14,1.2564627645469888,1.6354770213301673,0.9535253482462316,1.4995968556624646,1.0,1.0,0.6569075517396105,0.1479405037661653,,0.3838594547396699,1.005107798743068,True,True,True,False,5,0.0
adj_ebitda_margin_pct,0,W1,recency,13,,street-bias,dispersion_conditioned,rw_hl4_from21,14,1.3198439246978644,2.0869386344588605,0.966999338227911,1.5364595121772735,1.0,1.0,0.6900446759870921,0.1554032324888786,,0.4032229076511094,1.0558095785001442,True,False,True,False,5,0.0
adj_ebitda_margin_pct,0,W1,recency,14,,street-bias,street_plus_flowthrough,rw_hl4_from21,14,1.3466791781040055,1.8251337923624584,0.8089128733316695,1.5202589842572396,1.0,1.0,0.704074761965562,0.1585629129980169,,0.4114212928567356,1.077276448224281,True,True,True,False,6,0.0
adj_ebitda_margin_pct,0,W1,recency,15,1.0,margin-ts,q_sentence_direction,k_fit_median,14,1.5206111011586512,1.889865443580773,-0.8041811189196953,1.3123460712286952,0.9816547932277369,1.0,0.7950103606694237,0.1790422913320017,,0.4645588907461967,1.2164133468618097,True,True,False,False,2,0.2283405865706212
adj_ebitda_margin_pct,0,W1,recency,16,2.0,margin-ts,q_sentence_direction,k_fit_rw,14,1.525827383566993,2.0305381017256554,-1.029762287141405,1.3416725714734137,0.9816547932277369,0.9816547932277369,0.797737552754007,0.179656475428062,,0.4661525068703929,1.220586113677515,True,True,False,False,2,0.2266166697677085
