event_date,next_event_date,guided_quarter,q_plus_2,prior_basis,weight,k_q1_musd,k_q2_musd,revenue_q2_musd,s1_pct,s2_pct,revision_pct,last_revision_pct,q1_unavailable_reason,consensus_unavailable_reason,q2_consensus_unavailable_reason,c_pre_value,c_pre_vendor,c_pre_as_of_timestamp,c_pre_register_id,c_next_value,c_next_vendor,c_next_as_of_timestamp,c_next_register_id,c_q2_value,c_q2_vendor,c_q2_as_of_timestamp,c_q2_register_id,fy_period,fy_anchor_musd,fy_kernel_musd,t_pct,t_low_anchor_pct,t_high_anchor_pct,fy_bucket_mid_pct,fy_bucket_stamp,fy_bucket_change,excess_open_20d_pct,excess_open_60d_pct
2023-05-09,2023-08-03,2023Q2,2023Q3,full_sample,0.5,2301.9192182584493,3873.188243408694,3942.537331514841,-4.879371146345068,,0.0,5.9171597633136175,,,No pre-guide q+2 consensus at origin,2420.0,Refinitiv,2023-05-09,PG-2023Q2-revenue,2420.0,Refinitiv,2023-08-03,AP-2023Q2-revenue,,,,,FY2023,,,,,,,,,-1.5214077445124374,12.816622543849498
2023-05-09,2023-08-03,2023Q2,2023Q3,full_sample,0.6666666666666666,2458.0966283467806,4011.557287704757,4083.383861138497,1.5742408407760644,,0.0,5.9171597633136175,,,No pre-guide q+2 consensus at origin,2420.0,Refinitiv,2023-05-09,PG-2023Q2-revenue,2420.0,Refinitiv,2023-08-03,AP-2023Q2-revenue,,,,,FY2023,,,,,,,,,-1.5214077445124374,12.816622543849498
2023-08-03,2023-11-01,2023Q3,2023Q4,PIT,0.33,,2334.494639120703,2413.156958482379,,,4.658385093167694,0.0,No admissible same-season lambda observations: season=3; variant=ex_covid,,No pre-guide q+2 consensus at origin,3220.0,Refinitiv,2023-08-03,PG-2023Q3-revenue,3370.0,LSEG,2023-11-01,AP-2023Q3-revenue,,,,,FY2023,,,,,,,,,-6.946247437404396,-10.67868222764431
2023-08-03,2023-11-01,2023Q3,2023Q4,PIT,0.5,,2410.277933032123,2491.493819906032,,,4.658385093167694,0.0,No admissible same-season lambda observations: season=3; variant=ex_covid,,No pre-guide q+2 consensus at origin,3220.0,Refinitiv,2023-08-03,PG-2023Q3-revenue,3370.0,LSEG,2023-11-01,AP-2023Q3-revenue,,,,,FY2023,,,,,,,,,-6.946247437404396,-10.67868222764431
2023-08-03,2023-11-01,2023Q3,2023Q4,PIT,0.6666666666666666,,2484.5752800041037,2568.294664439025,,,4.658385093167694,0.0,No admissible same-season lambda observations: season=3; variant=ex_covid,,No pre-guide q+2 consensus at origin,3220.0,Refinitiv,2023-08-03,PG-2023Q3-revenue,3370.0,LSEG,2023-11-01,AP-2023Q3-revenue,,,,,FY2023,,,,,,,,,-6.946247437404396,-10.67868222764431
2023-08-03,2023-11-01,2023Q3,2023Q4,full_sample,0.33,3385.3596989316184,2411.200664414358,2454.372996046479,5.13539437675834,,4.658385093167694,0.0,,,No pre-guide q+2 consensus at origin,3220.0,Refinitiv,2023-08-03,PG-2023Q3-revenue,3370.0,LSEG,2023-11-01,AP-2023Q3-revenue,,,,,FY2023,,,,,,,,,-6.946247437404396,-10.67868222764431
2023-08-03,2023-11-01,2023Q3,2023Q4,full_sample,0.5,3347.897153567646,2489.4740198415307,2534.04782888212,3.971961290920678,,4.658385093167694,0.0,,,No pre-guide q+2 consensus at origin,3220.0,Refinitiv,2023-08-03,PG-2023Q3-revenue,3370.0,LSEG,2023-11-01,AP-2023Q3-revenue,,,,,FY2023,,,,,,,,,-6.946247437404396,-10.67868222764431
2023-08-03,2023-11-01,2023Q3,2023Q4,full_sample,0.6666666666666666,3311.169167916693,2566.2126035936612,2612.1604100935333,2.831340618530831,,4.658385093167694,0.0,,,No pre-guide q+2 consensus at origin,3220.0,Refinitiv,2023-08-03,PG-2023Q3-revenue,3370.0,LSEG,2023-11-01,AP-2023Q3-revenue,,,,,FY2023,,,,,,,,,-6.946247437404396,-10.67868222764431
2023-11-01,2024-02-13,2023Q4,2024Q1,PIT,0.33,2172.5093261453976,2410.237051658935,2473.8395008194157,-0.3436088924129499,,-0.4587155963302725,4.658385093167694,,,No pre-guide q+2 consensus at origin,2180.0,LSEG,2023-11-01,PG-2023Q4-revenue,2170.0,LSEG,2024-02-13,AP-2023Q4-revenue,,,,,FY2023,,,,,,,,,-4.421988877518124,4.346215417328072
2023-11-01,2024-02-13,2023Q4,2024Q1,PIT,0.5,2156.823338230991,2475.948722734937,2541.2852018390636,-1.063149622431614,,-0.4587155963302725,4.658385093167694,,,No pre-guide q+2 consensus at origin,2180.0,LSEG,2023-11-01,PG-2023Q4-revenue,2170.0,LSEG,2024-02-13,AP-2023Q4-revenue,,,,,FY2023,,,,,,,,,-4.421988877518124,4.346215417328072
2023-11-01,2024-02-13,2023Q4,2024Q1,PIT,0.6666666666666666,2141.4449187070622,2540.371929672193,2607.4084381328357,-1.768581710685213,,-0.4587155963302725,4.658385093167694,,,No pre-guide q+2 consensus at origin,2180.0,LSEG,2023-11-01,PG-2023Q4-revenue,2170.0,LSEG,2024-02-13,AP-2023Q4-revenue,,,,,FY2023,,,,,,,,,-4.421988877518124,4.346215417328072
2023-11-01,2024-02-13,2023Q4,2024Q1,full_sample,0.33,2228.030824453911,2416.03634755808,2459.295261663169,2.203248828161053,,-0.4587155963302725,4.658385093167694,,,No pre-guide q+2 consensus at origin,2180.0,LSEG,2023-11-01,PG-2023Q4-revenue,2170.0,LSEG,2024-02-13,AP-2023Q4-revenue,,,,,FY2023,,,,,,,,,-4.421988877518124,4.346215417328072
2023-11-01,2024-02-13,2023Q4,2024Q1,full_sample,0.5,2211.943959295399,2481.906128154609,2526.34443477332,1.4653192337338972,,-0.4587155963302725,4.658385093167694,,,No pre-guide q+2 consensus at origin,2180.0,LSEG,2023-11-01,PG-2023Q4-revenue,2170.0,LSEG,2024-02-13,AP-2023Q4-revenue,,,,,FY2023,,,,,,,,,-4.421988877518124,4.346215417328072
2023-11-01,2024-02-13,2023Q4,2024Q1,full_sample,0.6666666666666666,2196.172522865485,2546.484344425717,2592.0789182146445,0.7418588470405885,,-0.4587155963302725,4.658385093167694,,,No pre-guide q+2 consensus at origin,2180.0,LSEG,2023-11-01,PG-2023Q4-revenue,2170.0,LSEG,2024-02-13,AP-2023Q4-revenue,,,,,FY2023,,,,,,,,,-4.421988877518124,4.346215417328072
2024-02-13,2024-05-08,2024Q1,2024Q2,PIT,0.33,2169.6079458782806,2189.5478569524053,2245.0629441234214,6.877238713215794,,1.4778325123152802,-0.4587155963302725,,,No pre-guide q+2 consensus at origin,2030.0,LSEG,2024-02-13,PG-2024Q1-revenue,2060.0,LSEG,2024-05-08,AP-2024Q1-revenue,,,,,FY2024,,,,,,,,,10.641186353226818,-1.6542097673369005
2024-02-13,2024-05-08,2024Q1,2024Q2,PIT,0.5,2110.173474064396,2245.343853946412,2302.2736257186716,3.9494322199209897,,1.4778325123152802,-0.4587155963302725,,,No pre-guide q+2 consensus at origin,2030.0,LSEG,2024-02-13,PG-2024Q1-revenue,2060.0,LSEG,2024-05-08,AP-2024Q1-revenue,,,,,FY2024,,,,,,,,,10.641186353226818,-1.6542097673369005
2024-02-13,2024-05-08,2024Q1,2024Q2,PIT,0.6666666666666666,2051.9043840507834,2300.0458117836733,2358.3625292434263,1.0790336970829317,,1.4778325123152802,-0.4587155963302725,,,No pre-guide q+2 consensus at origin,2030.0,LSEG,2024-02-13,PG-2024Q1-revenue,2060.0,LSEG,2024-05-08,AP-2024Q1-revenue,,,,,FY2024,,,,,,,,,10.641186353226818,-1.6542097673369005
2024-02-13,2024-05-08,2024Q1,2024Q2,full_sample,0.33,2172.63757513848,2214.546346331646,2254.1976000367176,7.026481533915274,,1.4778325123152802,-0.4587155963302725,,,No pre-guide q+2 consensus at origin,2030.0,LSEG,2024-02-13,PG-2024Q1-revenue,2060.0,LSEG,2024-05-08,AP-2024Q1-revenue,,,,,FY2024,,,,,,,,,10.641186353226818,-1.6542097673369005
2024-02-13,2024-05-08,2024Q1,2024Q2,full_sample,0.5,2113.1201093370346,2270.9793769642774,2311.641059021263,4.094586666848987,,1.4778325123152802,-0.4587155963302725,,,No pre-guide q+2 consensus at origin,2030.0,LSEG,2024-02-13,PG-2024Q1-revenue,2060.0,LSEG,2024-05-08,AP-2024Q1-revenue,,,,,FY2024,,,,,,,,,10.641186353226818,-1.6542097673369005
2024-02-13,2024-05-08,2024Q1,2024Q2,full_sample,0.6666666666666666,2054.7696526689506,2326.3058775845047,2367.9581756727785,1.2201799344310649,,1.4778325123152802,-0.4587155963302725,,,No pre-guide q+2 consensus at origin,2030.0,LSEG,2024-02-13,PG-2024Q1-revenue,2060.0,LSEG,2024-05-08,AP-2024Q1-revenue,,,,,FY2024,,,,,,,,,10.641186353226818,-1.6542097673369005
2024-05-08,2024-08-06,2024Q2,2024Q3,PIT,0.33,2409.1336674166523,4065.7938589014148,4168.8803933106055,-12.075413597932394,,0.0,1.4778325123152802,,,No pre-guide q+2 consensus at origin,2740.0,LSEG,2024-05-08,PG-2024Q2-revenue,2740.0,LSEG,2024-08-06,AP-2024Q2-revenue,,,,,FY2024,,,,,,,,,-4.959594285713886,-13.396089455907822
2024-05-08,2024-08-06,2024Q2,2024Q3,PIT,0.5,2578.0496273770887,4159.438942834113,4264.899809907993,-5.910597540982165,,0.0,1.4778325123152802,,,No pre-guide q+2 consensus at origin,2740.0,LSEG,2024-05-08,PG-2024Q2-revenue,2740.0,LSEG,2024-08-06,AP-2024Q2-revenue,,,,,FY2024,,,,,,,,,-4.959594285713886,-13.396089455907822
2024-05-08,2024-08-06,2024Q2,2024Q3,PIT,0.6666666666666666,2743.6535096912417,4251.247848650484,4359.036492846607,0.13333976975333783,,0.0,1.4778325123152802,,,No pre-guide q+2 consensus at origin,2740.0,LSEG,2024-05-08,PG-2024Q2-revenue,2740.0,LSEG,2024-08-06,AP-2024Q2-revenue,,,,,FY2024,,,,,,,,,-4.959594285713886,-13.396089455907822
2024-05-08,2024-08-06,2024Q2,2024Q3,full_sample,0.33,2436.639210265079,4063.546724481157,4136.304164117368,-11.071561669157703,,0.0,1.4778325123152802,,,No pre-guide q+2 consensus at origin,2740.0,LSEG,2024-05-08,PG-2024Q2-revenue,2740.0,LSEG,2024-08-06,AP-2024Q2-revenue,,,,,FY2024,,,,,,,,,-4.959594285713886,-13.396089455907822
2024-05-08,2024-08-06,2024Q2,2024Q3,full_sample,0.5,2607.4837162573576,4157.1400514633815,4231.573271224683,-4.836360720534394,,0.0,1.4778325123152802,,,No pre-guide q+2 consensus at origin,2740.0,LSEG,2024-05-08,PG-2024Q2-revenue,2740.0,LSEG,2024-08-06,AP-2024Q2-revenue,,,,,FY2024,,,,,,,,,-4.959594285713886,-13.396089455907822
2024-05-08,2024-08-06,2024Q2,2024Q3,full_sample,0.6666666666666666,2774.9783299752785,4248.8982151714445,4324.97435662401,1.2765813859590747,,0.0,1.4778325123152802,,,No pre-guide q+2 consensus at origin,2740.0,LSEG,2024-05-08,PG-2024Q2-revenue,2740.0,LSEG,2024-08-06,AP-2024Q2-revenue,,,,,FY2024,,,,,,,,,-4.959594285713886,-13.396089455907822
2024-08-06,2024-11-07,2024Q3,2024Q4,PIT,0.33,3788.8624062391073,2571.1183695639365,2636.3080204592657,,,,0.0,,No attributed PIT-usable same-day pre-guide row; preserve quarantine,No pre-guide q+2 consensus at origin,,,,,3720.0,LSEG,2024-11-07,AP-2024Q3-revenue,,,,,FY2024,,,,,,,,,-0.6989107540356976,10.224250332322036
2024-08-06,2024-11-07,2024Q3,2024Q4,PIT,0.5,3739.845832739707,2628.9816327499725,2695.6383829322945,,,,0.0,,No attributed PIT-usable same-day pre-guide row; preserve quarantine,No pre-guide q+2 consensus at origin,,,,,3720.0,LSEG,2024-11-07,AP-2024Q3-revenue,,,,,FY2024,,,,,,,,,-0.6989107540356976,10.224250332322036
2024-08-06,2024-11-07,2024Q3,2024Q4,PIT,0.6666666666666666,3691.7903685246083,2685.7103221480475,2753.8054049646767,,,,0.0,,No attributed PIT-usable same-day pre-guide row; preserve quarantine,No pre-guide q+2 consensus at origin,,,,,3720.0,LSEG,2024-11-07,AP-2024Q3-revenue,,,,,FY2024,,,,,,,,,-0.6989107540356976,10.224250332322036
2024-08-06,2024-11-07,2024Q3,2024Q4,full_sample,0.33,3786.76832979988,2622.213351171116,2669.1638460335707,,,,0.0,,No attributed PIT-usable same-day pre-guide row; preserve quarantine,No pre-guide q+2 consensus at origin,,,,,3720.0,LSEG,2024-11-07,AP-2024Q3-revenue,,,,,FY2024,,,,,,,,,-0.6989107540356976,10.224250332322036
2024-08-06,2024-11-07,2024Q3,2024Q4,full_sample,0.5,3737.77884740084,2681.226511772696,2729.233631982743,,,,0.0,,No attributed PIT-usable same-day pre-guide row; preserve quarantine,No pre-guide q+2 consensus at origin,,,,,3720.0,LSEG,2024-11-07,AP-2024Q3-revenue,,,,,FY2024,,,,,,,,,-0.6989107540356976,10.224250332322036
2024-08-06,2024-11-07,2024Q3,2024Q4,full_sample,0.6666666666666666,3689.749943088055,2739.082551578168,2788.125578991737,,,,0.0,,No attributed PIT-usable same-day pre-guide row; preserve quarantine,No pre-guide q+2 consensus at origin,,,,,3720.0,LSEG,2024-11-07,AP-2024Q3-revenue,,,,,FY2024,,,,,,,,,-0.6989107540356976,10.224250332322036
2024-11-07,2025-02-13,2024Q4,2025Q1,PIT,0.33,2417.3945572958023,2633.2790611561954,2699.2628487703146,-0.10766292166105584,,0.0,,,,No pre-guide q+2 consensus at origin,2420.0,LSEG,2024-11-07,PG-2024Q4-revenue,2420.0,LSEG,2025-02-13,AP-2024Q4-revenue,,,,,FY2024,,,,,,,,,-0.9489286188417934,-4.787178721348706
2024-11-07,2025-02-13,2024Q4,2025Q1,PIT,0.5,2395.699842019404,2684.848724115073,2752.12472634412,-1.004138759528761,,0.0,,,,No pre-guide q+2 consensus at origin,2420.0,LSEG,2024-11-07,PG-2024Q4-revenue,2420.0,LSEG,2025-02-13,AP-2024Q4-revenue,,,,,FY2024,,,,,,,,,-0.9489286188417934,-4.787178721348706
2024-11-07,2025-02-13,2024Q4,2025Q1,PIT,0.6666666666666666,2374.4305133170524,2735.4072172120104,2803.9500965145166,-1.8830366397912246,,0.0,,,,No pre-guide q+2 consensus at origin,2420.0,LSEG,2024-11-07,PG-2024Q4-revenue,2420.0,LSEG,2025-02-13,AP-2024Q4-revenue,,,,,FY2024,,,,,,,,,-0.9489286188417934,-4.787178721348706
2024-11-07,2025-02-13,2024Q4,2025Q1,full_sample,0.33,2464.720656675841,2612.5555240799226,2659.333096414535,1.847961019662847,,0.0,,,,No pre-guide q+2 consensus at origin,2420.0,LSEG,2024-11-07,PG-2024Q4-revenue,2420.0,LSEG,2025-02-13,AP-2024Q4-revenue,,,,,FY2024,,,,,,,,,-0.9489286188417934,-4.787178721348706
2024-11-07,2025-02-13,2024Q4,2025Q1,full_sample,0.5,2442.601217082887,2663.719341020387,2711.4129969083588,0.9339345902019458,,0.0,,,,No pre-guide q+2 consensus at origin,2420.0,LSEG,2024-11-07,PG-2024Q4-revenue,2420.0,LSEG,2025-02-13,AP-2024Q4-revenue,,,,,FY2024,,,,,,,,,-0.9489286188417934,-4.787178721348706
2024-11-07,2025-02-13,2024Q4,2025Q1,full_sample,0.6666666666666666,2420.9154919917555,2713.879945863979,2762.471722882695,0.037830247593206856,,0.0,,,,No pre-guide q+2 consensus at origin,2420.0,LSEG,2024-11-07,PG-2024Q4-revenue,2420.0,LSEG,2025-02-13,AP-2024Q4-revenue,,,,,FY2024,,,,,,,,,-0.9489286188417934,-4.787178721348706
2025-02-13,2025-05-01,2025Q1,2025Q2,PIT,0.33,2434.7968128386906,2441.4858679544877,2496.910659793084,5.86073099298654,,-1.7391304347826098,0.0,,,No pre-guide q+2 consensus at origin,2300.0,LSEG,2025-02-13,PG-2025Q1-revenue,2260.0,LSEG,2025-05-01,AP-2025Q1-revenue,,,,,FY2025,,,,,,,,,-11.818581258233609,-9.902664858195486
2025-02-13,2025-05-01,2025Q1,2025Q2,PIT,0.5,2381.111280000483,2488.0821912951815,2544.5647781247294,3.5265773913253584,,-1.7391304347826098,0.0,,,No pre-guide q+2 consensus at origin,2300.0,LSEG,2025-02-13,PG-2025Q1-revenue,2260.0,LSEG,2025-05-01,AP-2025Q1-revenue,,,,,FY2025,,,,,,,,,-11.818581258233609,-9.902664858195486
2025-02-13,2025-05-01,2025Q1,2025Q2,PIT,0.6666666666666666,2328.4784046689074,2533.7648612370367,2591.2845019792826,1.2381915073437888,,-1.7391304347826098,0.0,,,No pre-guide q+2 consensus at origin,2300.0,LSEG,2025-02-13,PG-2025Q1-revenue,2260.0,LSEG,2025-05-01,AP-2025Q1-revenue,,,,,FY2025,,,,,,,,,-11.818581258233609,-9.902664858195486
2025-02-13,2025-05-01,2025Q1,2025Q2,full_sample,0.33,2410.082254879961,2482.1516717247396,2526.59437477905,4.786184994780918,,-1.7391304347826098,0.0,,,No pre-guide q+2 consensus at origin,2300.0,LSEG,2025-02-13,PG-2025Q1-revenue,2260.0,LSEG,2025-05-01,AP-2025Q1-revenue,,,,,FY2025,,,,,,,,,-11.818581258233609,-9.902664858195486
2025-02-13,2025-05-01,2025Q1,2025Q2,full_sample,0.5,2356.9416604143844,2529.5241113502984,2574.815013687199,2.475724365842802,,-1.7391304347826098,0.0,,,No pre-guide q+2 consensus at origin,2300.0,LSEG,2025-02-13,PG-2025Q1-revenue,2260.0,LSEG,2025-05-01,AP-2025Q1-revenue,,,,,FY2025,,,,,,,,,-11.818581258233609,-9.902664858195486
2025-02-13,2025-05-01,2025Q1,2025Q2,full_sample,0.6666666666666666,2304.84303838931,2575.967679610649,2622.090149871658,0.2105668864917476,,-1.7391304347826098,0.0,,,No pre-guide q+2 consensus at origin,2300.0,LSEG,2025-02-13,PG-2025Q1-revenue,2260.0,LSEG,2025-05-01,AP-2025Q1-revenue,,,,,FY2025,,,,,,,,,-11.818581258233609,-9.902664858195486
2025-05-01,2025-08-06,2025Q2,2025Q3,PIT,0.33,2660.9983404606746,4287.302084119965,4375.073800190245,-12.467159853267285,,0.0,-1.7391304347826098,,,No pre-guide q+2 consensus at origin,3040.0,LSEG,2025-05-01,PG-2025Q2-revenue,3040.0,LSEG,2025-08-06,AP-2025Q2-revenue,,,,,FY2025,,,,,,,,,-0.1706675855759787,-3.5930983275675548
2025-05-01,2025-08-06,2025Q2,2025Q3,PIT,0.5,2818.031647969875,4360.188042809022,4449.451915379134,-7.301590527306745,,0.0,-1.7391304347826098,,,No pre-guide q+2 consensus at origin,3040.0,LSEG,2025-05-01,PG-2025Q2-revenue,3040.0,LSEG,2025-08-06,AP-2025Q2-revenue,,,,,FY2025,,,,,,,,,-0.1706675855759787,-3.5930983275675548
2025-05-01,2025-08-06,2025Q2,2025Q3,PIT,0.6666666666666666,2971.9858710181106,4431.644865053197,4522.371636152557,-2.2373068744042546,,0.0,-1.7391304347826098,,,No pre-guide q+2 consensus at origin,3040.0,LSEG,2025-05-01,PG-2025Q2-revenue,3040.0,LSEG,2025-08-06,AP-2025Q2-revenue,,,,,FY2025,,,,,,,,,-0.1706675855759787,-3.5930983275675548
2025-05-01,2025-08-06,2025Q2,2025Q3,full_sample,0.33,2699.424678544141,4294.820220989721,4371.718591837649,-11.203135574205891,,0.0,-1.7391304347826098,,,No pre-guide q+2 consensus at origin,3040.0,LSEG,2025-05-01,PG-2025Q2-revenue,3040.0,LSEG,2025-08-06,AP-2025Q2-revenue,,,,,FY2025,,,,,,,,,-0.1706675855759787,-3.5930983275675548
2025-05-01,2025-08-06,2025Q2,2025Q3,full_sample,0.5,2858.725636834239,4367.833991202799,4446.039667057677,-5.962972472557926,,0.0,-1.7391304347826098,,,No pre-guide q+2 consensus at origin,3040.0,LSEG,2025-05-01,PG-2025Q2-revenue,3040.0,LSEG,2025-08-06,AP-2025Q2-revenue,,,,,FY2025,,,,,,,,,-0.1706675855759787,-3.5930983275675548
2025-05-01,2025-08-06,2025Q2,2025Q3,full_sample,0.6666666666666666,3014.9030469225704,4439.4161188626795,4518.903466293,-0.8255576670207154,,0.0,-1.7391304347826098,,,No pre-guide q+2 consensus at origin,3040.0,LSEG,2025-05-01,PG-2025Q2-revenue,3040.0,LSEG,2025-08-06,AP-2025Q2-revenue,,,,,FY2025,,,,,,,,,-0.1706675855759787,-3.5930983275675548
2025-08-06,2025-11-06,2025Q3,2025Q4,PIT,0.33,4093.4849930873274,2852.034059577534,2907.92738694656,1.0737035330204314,,0.7407407407407307,0.0,,,No pre-guide q+2 consensus at origin,4050.0,LSEG,2025-08-06,PG-2025Q3-revenue,4080.0,LSEG,2025-11-06,AP-2025Q3-revenue,,,,,FY2025,,,,,,,,,3.522475017541149,-4.561494226558404
2025-08-06,2025-11-06,2025Q3,2025Q4,PIT,0.5,4064.6934147329694,2900.354682255064,2957.194983021171,0.3628003637770272,,0.7407407407407307,0.0,,,No pre-guide q+2 consensus at origin,4050.0,LSEG,2025-08-06,PG-2025Q3-revenue,4080.0,LSEG,2025-11-06,AP-2025Q3-revenue,,,,,FY2025,,,,,,,,,3.522475017541149,-4.561494226558404
2025-08-06,2025-11-06,2025Q3,2025Q4,PIT,0.6666666666666666,4036.466377130657,2947.727841742838,3005.496547800202,-0.3341635276380983,,0.7407407407407307,0.0,,,No pre-guide q+2 consensus at origin,4050.0,LSEG,2025-08-06,PG-2025Q3-revenue,4080.0,LSEG,2025-11-06,AP-2025Q3-revenue,,,,,FY2025,,,,,,,,,3.522475017541149,-4.561494226558404
2025-08-06,2025-11-06,2025Q3,2025Q4,full_sample,0.33,4097.148060847088,2874.245009303629,2925.708108399848,1.1641496505453874,,0.7407407407407307,0.0,,,No pre-guide q+2 consensus at origin,4050.0,LSEG,2025-08-06,PG-2025Q3-revenue,4080.0,LSEG,2025-11-06,AP-2025Q3-revenue,,,,,FY2025,,,,,,,,,3.522475017541149,-4.561494226558404
2025-08-06,2025-11-06,2025Q3,2025Q4,full_sample,0.5,4068.3307182594176,2922.9419412743177,2975.2769545697706,0.45261032739303264,,0.7407407407407307,0.0,,,No pre-guide q+2 consensus at origin,4050.0,LSEG,2025-08-06,PG-2025Q3-revenue,4080.0,LSEG,2025-11-06,AP-2025Q3-revenue,,,,,FY2025,,,,,,,,,3.522475017541149,-4.561494226558404
2025-08-06,2025-11-06,2025Q3,2025Q4,full_sample,0.6666666666666666,4040.0784216048382,2970.6840314416595,3023.8738625794986,-0.24497724432498424,,0.7407407407407307,0.0,,,No pre-guide q+2 consensus at origin,4050.0,LSEG,2025-08-06,PG-2025Q3-revenue,4080.0,LSEG,2025-11-06,AP-2025Q3-revenue,,,,,FY2025,,,,,,,,,3.522475017541149,-4.561494226558404
