quarter,scenario,spec_id,prior_basis,horizon_q,revenue,nights,gbv,cor,ops,pd,sm,ga,other_net,sum_lines,adj_ebitda_musd,adj_ebitda_margin_pct,total_cash_costs_musd,rev_leg,cons_revenue_musd,cons_ebitda_musd,cons_margin_pct,ws31b_historical_margin_pct,ws31b_management_margin_pct,ws31b_base_margin_pct,ws30_margin_pct,mgmt_3q26_ceiling_margin_pct
2027Q3,base,a_unit_rw,full_sample,4,5280.7325,155.958,28390.8,663.5258283582431,374.0148896440575,421.7329897474854,894.1705255040399,287.49448510946536,35.74139575953723,2640.938718363291,2675.535177396246,50.66598577747019,2605.197322603754,ws06_base,5269.96729,2695.55277,51.14932639363688,52.06526119594906,52.71297318506491,51.880223594286015,,
2027Q4,base,a_unit_rw,full_sample,5,3465.7641,139.7655,24834.2,577.9527154543588,324.5132831330099,424.2659206168397,967.5383634941148,289.7317962776324,23.457209072282367,2584.0020789759556,905.2192300963267,26.118893380433096,2560.5448699036733,ws06_base,3528.91936,1068.39608,30.275446135442436,25.82233392395767,27.449770751960436,26.271689742408,,
2026Q3,bear,a_unit_rw,PIT,0,4755.0,144.956,25350.899999999998,600.0699990873227,359.683606888434,374.74936368980354,723.2494434286579,271.81994531883157,32.183098999352744,2329.5723584130496,2457.610740586303,51.68476846658892,2297.389259413697,ws06_bear,4744.32212,2361.52179,49.775747309501824,52.26997952063609,52.1517910891058,51.30028661149946,48.34,50.085470085470085
2026Q4,bear,a_unit_rw,PIT,1,3123.807,131.652,22642.3,533.6923827760249,316.27376635587626,377.0001106188714,782.5929875048554,273.9352756325968,21.142752878206327,2283.4945228882248,861.4552299899814,27.577095191539726,2262.3517700100183,ws06_bear,3161.81627,913.68388,28.897437484563266,25.69247347419398,25.931379296450192,24.652755022655093,23.69,
2027Q1,bear,a_unit_rw,PIT,2,2995.1629,163.5523,30306.899999999998,595.3967601996397,304.6063189469773,422.0150492002292,860.4813891048647,239.03232545547058,20.272055547820916,2421.5318429071813,593.9031126406395,19.82874162339015,2401.2597873593604,ws06_bear,3010.32375,610.73207,20.287919862440045,17.98276970883622,19.19575474403001,19.26264433404212,,
2027Q2,bear,a_unit_rw,PIT,3,3803.7239,152.7876,27799.399999999998,638.7661575747511,321.62238397361864,420.8896757356953,998.9496586159923,240.0899906123532,25.744610481578153,2620.3178665124105,1209.1506439691675,31.78860179544492,2594.5732560308325,ws06_bear,4036.93556,1451.71427,35.96079869057905,34.39599645331111,35.40643083152065,35.46452805333932,,
2027Q3,bear,a_unit_rw,PIT,4,4936.538,149.8918,26162.199999999997,611.4408691080922,359.467068284725,421.7329897474854,894.1705255040399,287.49448510946536,33.411796249856316,2574.305937753808,2395.643858496048,48.52882442100209,2540.8941415039517,ws06_bear,5269.96729,2695.55277,51.14932639363688,52.06526119594906,52.71297318506491,51.880223594286015,,
2027Q4,bear,a_unit_rw,PIT,5,3212.9091,136.0321,23564.699999999997,548.4083382539936,315.84492154700496,424.2659206168397,967.5383634941148,289.7317962776324,21.745819482906693,2545.7893401895853,688.8655792933212,21.44055613939782,2524.0435207066785,ws06_bear,3528.91936,1068.39608,30.275446135442436,25.82233392395767,27.449770751960436,26.271689742408,,
2026Q3,bear,a_unit_rw,full_sample,0,4755.0,144.956,25350.899999999998,600.0699990873227,359.683606888434,374.74936368980354,723.2494434286579,271.81994531883157,32.183098999352744,2329.5723584130496,2457.610740586303,51.68476846658892,2297.389259413697,ws06_bear,4744.32212,2361.52179,49.775747309501824,52.26997952063609,52.1517910891058,51.30028661149946,48.34,50.085470085470085
2026Q4,bear,a_unit_rw,full_sample,1,3123.807,131.652,22642.3,533.6923827760249,316.27376635587626,377.0001106188714,782.5929875048554,273.9352756325968,21.142752878206327,2283.4945228882248,861.4552299899814,27.577095191539726,2262.3517700100183,ws06_bear,3161.81627,913.68388,28.897437484563266,25.69247347419398,25.931379296450192,24.652755022655093,23.69,
2027Q1,bear,a_unit_rw,full_sample,2,2995.1629,163.5523,30306.899999999998,595.3967601996397,304.6063189469773,422.0150492002292,860.4813891048647,239.03232545547058,20.272055547820916,2421.5318429071813,593.9031126406395,19.82874162339015,2401.2597873593604,ws06_bear,3010.32375,610.73207,20.287919862440045,17.98276970883622,19.19575474403001,19.26264433404212,,
2027Q2,bear,a_unit_rw,full_sample,3,3803.7239,152.7876,27799.399999999998,638.7661575747511,321.62238397361864,420.8896757356953,998.9496586159923,240.0899906123532,25.744610481578153,2620.3178665124105,1209.1506439691675,31.78860179544492,2594.5732560308325,ws06_bear,4036.93556,1451.71427,35.96079869057905,34.39599645331111,35.40643083152065,35.46452805333932,,
2027Q3,bear,a_unit_rw,full_sample,4,4936.538,149.8918,26162.199999999997,611.4408691080922,359.467068284725,421.7329897474854,894.1705255040399,287.49448510946536,33.411796249856316,2574.305937753808,2395.643858496048,48.52882442100209,2540.8941415039517,ws06_bear,5269.96729,2695.55277,51.14932639363688,52.06526119594906,52.71297318506491,51.880223594286015,,
2027Q4,bear,a_unit_rw,full_sample,5,3212.9091,136.0321,23564.699999999997,548.4083382539936,315.84492154700496,424.2659206168397,967.5383634941148,289.7317962776324,21.745819482906693,2545.7893401895853,688.8655792933212,21.44055613939782,2524.0435207066785,ws06_bear,3528.91936,1068.39608,30.275446135442436,25.82233392395767,27.449770751960436,26.271689742408,,
2026Q3,bull,a_unit_rw,PIT,0,4878.0,148.296,26649.3,630.8038541699817,367.97124760014907,374.74936368980354,723.2494434286579,271.81994531883157,33.01559556652843,2368.5938542074236,2542.421741359105,52.120166899530645,2335.578258640895,ws06_bull,4744.32212,2361.52179,49.775747309501824,52.26997952063609,52.1517910891058,51.30028661149946,53.27,50.085470085470085
2026Q4,bull,a_unit_rw,PIT,1,3227.9366,132.7003,23464.4,553.06976528046,318.7921465496512,377.0001106188714,782.5929875048554,273.9352756325968,21.847529581794763,2305.390285586435,944.3938439953599,29.256889493906414,2283.54275600464,ws06_bull,3161.81627,913.68388,28.897437484563266,25.69247347419398,25.931379296450192,24.652755022655093,33.57,
2027Q1,bull,a_unit_rw,PIT,2,3119.9376,172.6385,34122.3,670.3525227113353,321.52881979359347,422.0150492002292,860.4813891048647,239.03232545547058,21.11656375449064,2513.410106265493,627.6440574889978,20.117199058372123,2492.2935425110027,ws06_bull,3010.32375,610.73207,20.287919862440045,17.98276970883622,19.19575474403001,19.26264433404212,,
2027Q2,bull,a_unit_rw,PIT,3,4189.9054,161.3801,31316.1,719.571820515071,339.70984875671184,420.8896757356953,998.9496586159923,240.0899906123532,28.358389124316012,2719.210994235824,1499.052794888492,35.777724119701894,2690.8526051115077,ws06_bull,4036.93556,1451.71427,35.96079869057905,34.39599645331111,35.40643083152065,35.46452805333932,,
2027Q3,bull,a_unit_rw,PIT,4,5559.9477,161.174,30489.3,712.5702001550848,386.52378091211307,421.7329897474854,894.1705255040399,287.49448510946536,37.63119816200285,2702.4919814281884,2895.086916733814,52.07039837324035,2664.8607832661855,ws06_bull,5269.96729,2695.55277,51.14932639363688,52.06526119594906,52.71297318506491,51.880223594286015,,
2027Q4,bull,a_unit_rw,PIT,5,3700.9529,144.0741,26284.1,611.6954429083245,334.5171677233192,424.2659206168397,967.5383634941148,289.7317962776324,25.049029142511387,2627.7486910202306,1098.2532381222811,29.67487746526796,2602.6996618777193,ws06_bull,3528.91936,1068.39608,30.275446135442436,25.82233392395767,27.449770751960436,26.271689742408,,
2026Q3,bull,a_unit_rw,full_sample,0,4878.0,148.296,26649.3,630.8038541699817,367.97124760014907,374.74936368980354,723.2494434286579,271.81994531883157,33.01559556652843,2368.5938542074236,2542.421741359105,52.120166899530645,2335.578258640895,ws06_bull,4744.32212,2361.52179,49.775747309501824,52.26997952063609,52.1517910891058,51.30028661149946,53.27,50.085470085470085
2026Q4,bull,a_unit_rw,full_sample,1,3227.9366,132.7003,23464.4,553.06976528046,318.7921465496512,377.0001106188714,782.5929875048554,273.9352756325968,21.847529581794763,2305.390285586435,944.3938439953599,29.256889493906414,2283.54275600464,ws06_bull,3161.81627,913.68388,28.897437484563266,25.69247347419398,25.931379296450192,24.652755022655093,33.57,
2027Q1,bull,a_unit_rw,full_sample,2,3119.9376,172.6385,34122.3,670.3525227113353,321.52881979359347,422.0150492002292,860.4813891048647,239.03232545547058,21.11656375449064,2513.410106265493,627.6440574889978,20.117199058372123,2492.2935425110027,ws06_bull,3010.32375,610.73207,20.287919862440045,17.98276970883622,19.19575474403001,19.26264433404212,,
2027Q2,bull,a_unit_rw,full_sample,3,4189.9054,161.3801,31316.1,719.571820515071,339.70984875671184,420.8896757356953,998.9496586159923,240.0899906123532,28.358389124316012,2719.210994235824,1499.052794888492,35.777724119701894,2690.8526051115077,ws06_bull,4036.93556,1451.71427,35.96079869057905,34.39599645331111,35.40643083152065,35.46452805333932,,
2027Q3,bull,a_unit_rw,full_sample,4,5559.9477,161.174,30489.3,712.5702001550848,386.52378091211307,421.7329897474854,894.1705255040399,287.49448510946536,37.63119816200285,2702.4919814281884,2895.086916733814,52.07039837324035,2664.8607832661855,ws06_bull,5269.96729,2695.55277,51.14932639363688,52.06526119594906,52.71297318506491,51.880223594286015,,
2027Q4,bull,a_unit_rw,full_sample,5,3700.9529,144.0741,26284.1,611.6954429083245,334.5171677233192,424.2659206168397,967.5383634941148,289.7317962776324,25.049029142511387,2627.7486910202306,1098.2532381222811,29.67487746526796,2602.6996618777193,ws06_bull,3528.91936,1068.39608,30.275446135442436,25.82233392395767,27.449770751960436,26.271689742408,,
2026Q3,base,a_unit_eq,PIT,0,4804.0355,146.813,26028.0,612.369451425211,364.0733924740515,370.2074602197288,718.648691483524,283.00027925395506,32.51498424666773,2348.29927485647,2488.2512093901973,51.7950212772199,2315.7842906098026,ws06_base,4744.32212,2361.52179,49.775747309501824,52.26997952063609,52.1517910891058,51.30028661149946,50.8,50.085470085470085
2026Q4,base,a_unit_eq,PIT,1,3178.1078,131.7983,22987.300000000003,538.5457646098141,316.43571648534726,372.43092844927673,777.6147379642233,285.2026160574878,21.510275070034734,2290.2297635661494,909.3883115038856,28.614143028876665,2268.7194884961145,ws06_base,3161.81627,913.68388,28.897437484563266,25.69247347419398,25.931379296450192,24.652755022655093,29.7,
2027Q1,base,a_unit_eq,PIT,2,3053.1293,169.0178,32599.600000000002,636.563025867143,314.5970718259729,416.9002930402351,855.0076739701414,248.86405879919784,20.66438749100411,2471.93212350269,601.8615639883142,19.712940555393907,2451.267736011686,ws06_base,3010.32375,610.73207,20.287919862440045,17.98276970883622,19.19575474403001,19.26264433404212,,
2027Q2,base,a_unit_eq,PIT,3,4028.9807,157.1001,29647.9,677.1183764508648,330.5023853569733,415.7885589254612,992.5951157584399,249.9652272009642,27.269208146073925,2665.9696636927033,1390.2802444533706,34.506996880212675,2638.700455546629,ws06_base,4036.93556,1451.71427,35.96079869057905,34.39599645331111,35.40643083152065,35.46452805333932,,
2027Q3,base,a_unit_eq,PIT,4,5280.7325,155.958,28390.8,655.520392887747,373.5672970681627,411.5722630700963,882.830669693985,311.63096520551187,35.74139575953723,2635.121587925503,2681.3523078340345,50.7761434201417,2599.3801921659656,ws06_base,5269.96729,2695.55277,51.14932639363688,52.06526119594906,52.71297318506491,51.880223594286015,,
2027Q4,base,a_unit_eq,PIT,5,3465.7641,139.7655,24834.2,570.9797191204921,324.1249303151641,414.0441685540008,955.2680579765682,314.0561089036092,23.457209072282367,2578.4729848698344,910.7483242024479,26.27842801541074,2555.015775797552,ws06_base,3528.91936,1068.39608,30.275446135442436,25.82233392395767,27.449770751960436,26.271689742408,,
2026Q3,base,a_unit_eq,full_sample,0,4804.0355,146.813,26028.0,612.369451425211,364.0733924740515,370.2074602197288,718.648691483524,283.00027925395506,32.51498424666773,2348.29927485647,2488.2512093901973,51.7950212772199,2315.7842906098026,ws06_base,4744.32212,2361.52179,49.775747309501824,52.26997952063609,52.1517910891058,51.30028661149946,50.8,50.085470085470085
2026Q4,base,a_unit_eq,full_sample,1,3178.1078,131.7983,22987.300000000003,538.5457646098141,316.43571648534726,372.43092844927673,777.6147379642233,285.2026160574878,21.510275070034734,2290.2297635661494,909.3883115038856,28.614143028876665,2268.7194884961145,ws06_base,3161.81627,913.68388,28.897437484563266,25.69247347419398,25.931379296450192,24.652755022655093,29.7,
2027Q1,base,a_unit_eq,full_sample,2,3053.1293,169.0178,32599.600000000002,636.563025867143,314.5970718259729,416.9002930402351,855.0076739701414,248.86405879919784,20.66438749100411,2471.93212350269,601.8615639883142,19.712940555393907,2451.267736011686,ws06_base,3010.32375,610.73207,20.287919862440045,17.98276970883622,19.19575474403001,19.26264433404212,,
2027Q2,base,a_unit_eq,full_sample,3,4028.9807,157.1001,29647.9,677.1183764508648,330.5023853569733,415.7885589254612,992.5951157584399,249.9652272009642,27.269208146073925,2665.9696636927033,1390.2802444533706,34.506996880212675,2638.700455546629,ws06_base,4036.93556,1451.71427,35.96079869057905,34.39599645331111,35.40643083152065,35.46452805333932,,
2027Q3,base,a_unit_eq,full_sample,4,5280.7325,155.958,28390.8,655.520392887747,373.5672970681627,411.5722630700963,882.830669693985,311.63096520551187,35.74139575953723,2635.121587925503,2681.3523078340345,50.7761434201417,2599.3801921659656,ws06_base,5269.96729,2695.55277,51.14932639363688,52.06526119594906,52.71297318506491,51.880223594286015,,
2027Q4,base,a_unit_eq,full_sample,5,3465.7641,139.7655,24834.2,570.9797191204921,324.1249303151641,414.0441685540008,955.2680579765682,314.0561089036092,23.457209072282367,2578.4729848698344,910.7483242024479,26.27842801541074,2555.015775797552,ws06_base,3528.91936,1068.39608,30.275446135442436,25.82233392395767,27.449770751960436,26.271689742408,,
2026Q3,bear,a_unit_eq,PIT,0,4755.0,144.956,25350.899999999998,596.4390935198777,359.4683214665501,370.2074602197288,718.648691483524,283.00027925395506,32.183098999352744,2327.7638459436357,2459.419253055717,51.722802377617604,2295.580746944283,ws06_bear,4744.32212,2361.52179,49.775747309501824,52.26997952063609,52.1517910891058,51.30028661149946,48.34,50.085470085470085
2026Q4,bear,a_unit_eq,PIT,1,3123.807,131.652,22642.3,530.4631151124661,316.0844635077154,372.43092844927673,777.6147379642233,285.2026160574878,21.142752878206327,2281.795861091169,863.153891787037,27.63147312836667,2260.6531082129627,ws06_bear,3161.81627,913.68388,28.897437484563266,25.69247347419398,25.931379296450192,24.652755022655093,23.69,
2027Q1,bear,a_unit_eq,PIT,2,2995.1629,163.5523,30306.899999999998,591.7941314817641,304.42399954562813,416.9002930402351,855.0076739701414,248.86405879919784,20.272055547820916,2416.9901568369664,598.4447987108543,19.98037564871194,2396.7181012891456,ws06_bear,3010.32375,610.73207,20.287919862440045,17.98276970883622,19.19575474403001,19.26264433404212,,
2027Q2,bear,a_unit_eq,PIT,3,3803.7239,152.7876,27799.399999999998,634.9011091614641,321.429879757983,415.7885589254612,992.5951157584399,249.9652272009642,25.744610481578153,2614.6798908043124,1214.7886196772656,31.936824323060506,2588.9352803227343,ws06_bear,4036.93556,1451.71427,35.96079869057905,34.39599645331111,35.40643083152065,35.46452805333932,,
2027Q3,bear,a_unit_eq,PIT,4,4936.538,149.8918,26162.199999999997,604.0638383845404,359.03688543506354,411.5722630700963,882.830669693985,311.63096520551187,33.411796249856316,2569.134621789197,2400.815174460659,48.63358034437614,2535.7228255393406,ws06_bear,5269.96729,2695.55277,51.14932639363688,52.06526119594906,52.71297318506491,51.880223594286015,,
2027Q4,bear,a_unit_eq,PIT,5,3212.9091,136.0321,23564.699999999997,541.7917946685883,315.46694236507176,414.0441685540008,955.2680579765682,314.0561089036092,21.745819482906693,2540.6270724678384,694.0278470150681,21.60122883697731,2518.881252984932,ws06_bear,3528.91936,1068.39608,30.275446135442436,25.82233392395767,27.449770751960436,26.271689742408,,
2026Q3,bear,a_unit_eq,full_sample,0,4755.0,144.956,25350.899999999998,596.4390935198777,359.4683214665501,370.2074602197288,718.648691483524,283.00027925395506,32.183098999352744,2327.7638459436357,2459.419253055717,51.722802377617604,2295.580746944283,ws06_bear,4744.32212,2361.52179,49.775747309501824,52.26997952063609,52.1517910891058,51.30028661149946,48.34,50.085470085470085
2026Q4,bear,a_unit_eq,full_sample,1,3123.807,131.652,22642.3,530.4631151124661,316.0844635077154,372.43092844927673,777.6147379642233,285.2026160574878,21.142752878206327,2281.795861091169,863.153891787037,27.63147312836667,2260.6531082129627,ws06_bear,3161.81627,913.68388,28.897437484563266,25.69247347419398,25.931379296450192,24.652755022655093,23.69,
2027Q1,bear,a_unit_eq,full_sample,2,2995.1629,163.5523,30306.899999999998,591.7941314817641,304.42399954562813,416.9002930402351,855.0076739701414,248.86405879919784,20.272055547820916,2416.9901568369664,598.4447987108543,19.98037564871194,2396.7181012891456,ws06_bear,3010.32375,610.73207,20.287919862440045,17.98276970883622,19.19575474403001,19.26264433404212,,
2027Q2,bear,a_unit_eq,full_sample,3,3803.7239,152.7876,27799.399999999998,634.9011091614641,321.429879757983,415.7885589254612,992.5951157584399,249.9652272009642,25.744610481578153,2614.6798908043124,1214.7886196772656,31.936824323060506,2588.9352803227343,ws06_bear,4036.93556,1451.71427,35.96079869057905,34.39599645331111,35.40643083152065,35.46452805333932,,
2027Q3,bear,a_unit_eq,full_sample,4,4936.538,149.8918,26162.199999999997,604.0638383845404,359.03688543506354,411.5722630700963,882.830669693985,311.63096520551187,33.411796249856316,2569.134621789197,2400.815174460659,48.63358034437614,2535.7228255393406,ws06_bear,5269.96729,2695.55277,51.14932639363688,52.06526119594906,52.71297318506491,51.880223594286015,,
2027Q4,bear,a_unit_eq,full_sample,5,3212.9091,136.0321,23564.699999999997,541.7917946685883,315.46694236507176,414.0441685540008,955.2680579765682,314.0561089036092,21.745819482906693,2540.6270724678384,694.0278470150681,21.60122883697731,2518.881252984932,ws06_bear,3528.91936,1068.39608,30.275446135442436,25.82233392395767,27.449770751960436,26.271689742408,,
2026Q3,bull,a_unit_eq,PIT,0,4878.0,148.296,26649.3,626.9869840888992,367.7510016846734,370.2074602197288,718.648691483524,283.00027925395506,33.01559556652843,2366.5944167307803,2544.4211788357484,52.16115577769062,2333.5788211642516,ws06_bull,4744.32212,2361.52179,49.775747309501824,52.26997952063609,52.1517910891058,51.30028661149946,53.27,50.085470085470085
2026Q4,bull,a_unit_eq,PIT,1,3227.9366,132.7003,23464.4,549.7232488857118,318.60133634743784,372.43092844927673,777.6147379642233,285.2026160574878,21.847529581794763,2303.5728677041375,946.2112618776573,29.31319226894535,2281.7253381223427,ws06_bull,3161.81627,913.68388,28.897437484563266,25.69247347419398,25.931379296450192,24.652755022655093,33.57,
2027Q1,bull,a_unit_eq,PIT,2,3119.9376,172.6385,34122.3,666.296351413711,321.3363715799651,416.9002930402351,855.0076739701414,248.86405879919784,21.11656375449064,2508.40474880325,632.6494149512407,20.277630390788605,2487.2881850487593,ws06_bull,3010.32375,610.73207,20.287919862440045,17.98276970883622,19.19575474403001,19.26264433404212,,
2027Q2,bull,a_unit_eq,PIT,3,4189.9054,161.3801,31316.1,715.217832924859,339.5065184500004,415.7885589254612,992.5951157584399,249.9652272009642,28.358389124316012,2713.0732532597244,1505.1905358645913,35.924212891885134,2684.7148641354083,ws06_bull,4036.93556,1451.71427,35.96079869057905,34.39599645331111,35.40643083152065,35.46452805333932,,
2027Q3,bull,a_unit_eq,PIT,4,5559.9477,161.174,30489.3,703.9730446085485,386.06121864645655,411.5722630700963,882.830669693985,311.63096520551187,37.63119816200285,2696.068161224598,2901.5107369374045,52.185935794637146,2658.436963062595,ws06_bull,5269.96729,2695.55277,51.14932639363688,52.06526119594906,52.71297318506491,51.880223594286015,,
2027Q4,bull,a_unit_eq,PIT,5,3700.9529,144.0741,26284.1,604.3153407532728,334.11684301719646,414.0441685540008,955.2680579765682,314.0561089036092,25.049029142511387,2621.8005192046476,1104.2014099378641,29.835597473771255,2596.7514900621363,ws06_bull,3528.91936,1068.39608,30.275446135442436,25.82233392395767,27.449770751960436,26.271689742408,,
2026Q3,bull,a_unit_eq,full_sample,0,4878.0,148.296,26649.3,626.9869840888992,367.7510016846734,370.2074602197288,718.648691483524,283.00027925395506,33.01559556652843,2366.5944167307803,2544.4211788357484,52.16115577769062,2333.5788211642516,ws06_bull,4744.32212,2361.52179,49.775747309501824,52.26997952063609,52.1517910891058,51.30028661149946,53.27,50.085470085470085
2026Q4,bull,a_unit_eq,full_sample,1,3227.9366,132.7003,23464.4,549.7232488857118,318.60133634743784,372.43092844927673,777.6147379642233,285.2026160574878,21.847529581794763,2303.5728677041375,946.2112618776573,29.31319226894535,2281.7253381223427,ws06_bull,3161.81627,913.68388,28.897437484563266,25.69247347419398,25.931379296450192,24.652755022655093,33.57,
2027Q1,bull,a_unit_eq,full_sample,2,3119.9376,172.6385,34122.3,666.296351413711,321.3363715799651,416.9002930402351,855.0076739701414,248.86405879919784,21.11656375449064,2508.40474880325,632.6494149512407,20.277630390788605,2487.2881850487593,ws06_bull,3010.32375,610.73207,20.287919862440045,17.98276970883622,19.19575474403001,19.26264433404212,,
2027Q2,bull,a_unit_eq,full_sample,3,4189.9054,161.3801,31316.1,715.217832924859,339.5065184500004,415.7885589254612,992.5951157584399,249.9652272009642,28.358389124316012,2713.0732532597244,1505.1905358645913,35.924212891885134,2684.7148641354083,ws06_bull,4036.93556,1451.71427,35.96079869057905,34.39599645331111,35.40643083152065,35.46452805333932,,
2027Q3,bull,a_unit_eq,full_sample,4,5559.9477,161.174,30489.3,703.9730446085485,386.06121864645655,411.5722630700963,882.830669693985,311.63096520551187,37.63119816200285,2696.068161224598,2901.5107369374045,52.185935794637146,2658.436963062595,ws06_bull,5269.96729,2695.55277,51.14932639363688,52.06526119594906,52.71297318506491,51.880223594286015,,
2027Q4,bull,a_unit_eq,full_sample,5,3700.9529,144.0741,26284.1,604.3153407532728,334.11684301719646,414.0441685540008,955.2680579765682,314.0561089036092,25.049029142511387,2621.8005192046476,1104.2014099378641,29.835597473771255,2596.7514900621363,ws06_bull,3528.91936,1068.39608,30.275446135442436,25.82233392395767,27.449770751960436,26.271689742408,,
2026Q3,base,b_elastic_rw,PIT,0,4804.0355,146.813,26028.0,617.4248791049705,364.80540374915,374.74936368980354,730.0779121113239,271.81994531883157,32.51498424666773,2358.8775039740794,2477.672980272588,51.57482662800032,2326.362519727412,ws06_base,4744.32212,2361.52179,49.775747309501824,52.26997952063609,52.1517910891058,51.30028661149946,50.8,50.085470085470085
2026Q4,base,b_elastic_rw,PIT,1,3178.1078,131.7983,22987.300000000003,543.8839154594368,318.28945042540175,377.0001106188714,781.7159268353145,273.9352756325968,21.510275070034734,2294.8246789716213,904.7933960984136,28.46956280395566,2273.3144039015865,ws06_base,3161.81627,913.68388,28.897437484563266,25.69247347419398,25.931379296450192,24.652755022655093,29.7,
2027Q1,base,b_elastic_rw,PIT,2,3053.1293,169.0178,32599.600000000002,644.0082604379614,316.380655663393,422.0150492002292,858.2741537931149,239.03232545547058,20.66438749100411,2479.710444550169,594.0832429408351,19.458175025238372,2459.046057059165,ws06_base,3010.32375,610.73207,20.287919862440045,17.98276970883622,19.19575474403001,19.26264433404212,,
2027Q2,base,b_elastic_rw,PIT,3,4028.9807,157.1001,29647.9,688.1674688605063,334.0450646878938,420.8896757356953,987.7779777968275,240.0899906123532,27.269208146073925,2670.970177693276,1385.2797304527978,34.38288325513195,2643.7009695472025,ws06_base,4036.93556,1451.71427,35.96079869057905,34.39599645331111,35.40643083152065,35.46452805333932,,
2027Q3,base,b_elastic_rw,PIT,4,5280.7325,155.958,28390.8,671.6252746940066,378.08248326947916,421.7329897474854,886.6546449203443,287.49448510946536,35.74139575953723,2645.589877740781,2670.8840180187563,50.577907856888345,2609.848481981244,ws06_base,5269.96729,2695.55277,51.14932639363688,52.06526119594906,52.71297318506491,51.880223594286015,,
