spec,price_usd,label,ev_musd,intercept,slope_turns_per_pt,slope_t_nw,r2,n,implied_ntm_growth_pct,implied_ev_ntm_ebitda_x,implied_ntm_revenue_musd,implied_ntm_ebitda_musd,fitted_line_se_turns,implied_ntm_growth_lo_pct,implied_ntm_growth_hi_pct,regression_resid_sd_turns,implied_ntm_growth_resid_sd_lo_pct,implied_ntm_growth_resid_sd_hi_pct,implied_ntm_growth_realised_units_pct,fy27_growth_proportional_pct,fy27_growth_proportional_lo_pct,fy27_growth_proportional_hi_pct,fy27_growth_proportional_realised_units_pct,fy27_growth_chained_street_2h26_pct,fy27_growth_chained_street_2h26_lo_pct,fy27_growth_chained_street_2h26_hi_pct,fy27_growth_chained_delivered_2h26_pct,fy27_growth_base_consistent_pct,fy27_growth_base_consistent_lo_pct,fy27_growth_base_consistent_hi_pct,fy27_revenue_base_consistent_musd,fy26_revenue_base_consistent_musd,fy27_growth_mapping_range_low_pct,fy27_growth_mapping_range_high_pct,fy27_growth_direct_fy27_basis_pct,fy27_growth_direct_fy27_basis_note,fy27_revenue_proportional_musd,fy27_ebitda_proportional_margin_36.2_musd,implied_ev_fy27_ebitda_margin_36.2_x,fy27_ebitda_proportional_margin_35.5_musd,implied_ev_fy27_ebitda_margin_35.5_x,fy27_ebitda_proportional_margin_37.0_musd,implied_ev_fy27_ebitda_margin_37.0_x,fy27_eps_proportional_margin_36.2_usd,fy27_revenue_chained_street_musd,fy27_ebitda_chained_street_margin_36.2_musd,implied_ev_fy27_ebitda_chained_street_x
"B. levels 2023-26, growth + margin (margin at 35.1% LTM)",179.5,mean sell-side target,97568.0,11.13,0.4768,2.29,0.244,45.0,15.15,18.35,15152.0,5316.0,1.131,13.38,16.93,2.97,10.53,19.86,13.78,13.72,11.95,15.51,12.35,15.04,11.33,18.77,14.65,13.09,12.32,13.85,16183.0,14310.0,13.72,15.04,12.09,mis-specified: NTM-fitted multiple applied to FY27 EBITDA at 36.2% (audit finding 2); not a mapping,16184.0,5859.0,16.65,5745.0,16.98,5988.0,16.29,6.16,16371.0,5926.0,16.46
"B. levels 2023-26, growth + margin (margin at 35.1% LTM)",185.0,median yfinance target,100852.0,11.13,0.4768,2.29,0.244,45.0,16.11,18.81,15279.0,5361.0,1.117,14.37,17.87,2.97,11.51,20.81,14.74,14.69,12.95,16.44,13.32,17.06,13.41,20.73,16.67,13.5,12.75,14.25,16318.0,14377.0,14.69,17.06,12.99,mis-specified: NTM-fitted multiple applied to FY27 EBITDA at 36.2% (audit finding 2); not a mapping,16322.0,5908.0,17.07,5794.0,17.41,6039.0,16.7,6.23,16659.0,6030.0,16.72
"B. levels 2023-26, growth + margin (margin at 35.1% LTM)",197.5,p75 sell-side target,108314.0,11.13,0.4768,2.29,0.244,45.0,18.26,19.84,15562.0,5460.0,1.211,16.39,20.15,2.97,13.7,22.92,16.89,16.84,14.97,18.73,15.47,21.56,17.64,25.51,21.17,14.41,13.62,15.2,16620.0,14527.0,16.84,21.56,15.0,mis-specified: NTM-fitted multiple applied to FY27 EBITDA at 36.2% (audit finding 2); not a mapping,16628.0,6019.0,17.99,5903.0,18.35,6152.0,17.61,6.38,17299.0,6262.0,17.3
"B. levels 2023-26, growth + margin (margin at 35.1% LTM)",220.0,top sell-side target,121747.0,11.13,0.4768,2.29,0.244,45.0,21.99,21.62,16053.0,5632.0,1.673,19.45,24.56,2.97,17.5,26.58,20.62,20.57,18.03,23.14,19.2,29.36,24.04,34.75,28.98,15.95,14.91,16.97,17145.0,14787.0,20.57,29.36,18.49,mis-specified: NTM-fitted multiple applied to FY27 EBITDA at 36.2% (audit finding 2); not a mapping,17158.0,6211.0,19.6,6091.0,19.99,6349.0,19.18,6.65,18410.0,6665.0,18.27
"C. levels 2023-26, growth + margin + 10y + NDX (controls at 4 Sep 2026)",150.0,bear tape,79957.0,8.822,0.5536,2.14,0.288,45.0,12.0,15.46,14738.0,5171.0,1.688,9.57,14.45,2.953,7.76,16.3,10.63,10.57,8.14,13.02,9.2,8.44,3.36,13.57,8.06,11.71,10.62,12.79,15740.0,14090.0,8.44,10.57,9.64,mis-specified: NTM-fitted multiple applied to FY27 EBITDA at 36.2% (audit finding 2); not a mapping,15736.0,5696.0,14.04,5586.0,14.31,5822.0,13.73,5.93,15433.0,5587.0,14.31
"C. levels 2023-26, growth + margin + 10y + NDX (controls at 4 Sep 2026)",165.0,p25 sell-side target,88912.0,8.822,0.5536,2.14,0.288,45.0,14.46,16.82,15062.0,5285.0,1.488,12.34,16.59,2.953,10.28,18.71,13.09,13.03,10.92,15.17,11.66,13.59,9.17,18.06,13.21,12.79,11.86,13.71,16086.0,14262.0,13.03,13.59,11.92,mis-specified: NTM-fitted multiple applied to FY27 EBITDA at 36.2% (audit finding 2); not a mapping,16086.0,5823.0,15.27,5711.0,15.57,5952.0,14.94,6.11,16166.0,5852.0,15.19
"C. levels 2023-26, growth + margin + 10y + NDX (controls at 4 Sep 2026)",170.19,"price, close 11 Sep 2026",92010.0,8.822,0.5536,2.14,0.288,45.0,15.29,17.29,15171.0,5323.0,1.477,13.2,17.4,2.953,11.13,19.52,13.92,13.87,11.78,15.97,12.5,15.34,10.96,19.75,14.95,13.15,12.24,14.05,16203.0,14320.0,13.87,15.34,12.69,mis-specified: NTM-fitted multiple applied to FY27 EBITDA at 36.2% (audit finding 2); not a mapping,16205.0,5866.0,15.69,5753.0,15.99,5996.0,15.35,6.17,16414.0,5942.0,15.49
"C. levels 2023-26, growth + margin + 10y + NDX (controls at 4 Sep 2026)",179.5,mean sell-side target,97568.0,8.822,0.5536,2.14,0.288,45.0,16.76,18.1,15364.0,5391.0,1.533,14.61,18.93,2.953,12.63,20.96,15.39,15.34,13.18,17.51,13.97,18.41,13.9,22.96,18.03,13.78,12.86,14.69,16409.0,14422.0,15.34,18.41,14.06,mis-specified: NTM-fitted multiple applied to FY27 EBITDA at 36.2% (audit finding 2); not a mapping,16414.0,5942.0,16.42,5827.0,16.74,6073.0,16.07,6.27,16852.0,6100.0,15.99
"C. levels 2023-26, growth + margin + 10y + NDX (controls at 4 Sep 2026)",185.0,median yfinance target,100852.0,8.822,0.5536,2.14,0.288,45.0,17.61,18.57,15477.0,5430.0,1.606,15.37,19.88,2.953,13.5,21.8,16.24,16.19,13.94,18.46,14.82,20.2,15.5,24.95,19.82,14.14,13.18,15.09,16529.0,14482.0,16.19,20.2,14.85,mis-specified: NTM-fitted multiple applied to FY27 EBITDA at 36.2% (audit finding 2); not a mapping,16536.0,5986.0,16.85,5870.0,17.18,6118.0,16.48,6.34,17106.0,6192.0,16.29
"C. levels 2023-26, growth + margin + 10y + NDX (controls at 4 Sep 2026)",197.5,p75 sell-side target,108314.0,8.822,0.5536,2.14,0.288,45.0,19.52,19.63,15728.0,5518.0,1.856,16.95,22.12,2.953,15.44,23.67,18.15,18.1,15.53,20.7,16.73,24.19,18.81,29.64,23.81,14.94,13.86,16.0,16798.0,14614.0,18.1,24.19,16.63,mis-specified: NTM-fitted multiple applied to FY27 EBITDA at 36.2% (audit finding 2); not a mapping,16807.0,6084.0,17.8,5966.0,18.15,6219.0,17.42,6.47,17675.0,6398.0,16.93
"C. levels 2023-26, growth + margin + 10y + NDX (controls at 4 Sep 2026)",220.0,top sell-side target,121747.0,8.822,0.5536,2.14,0.288,45.0,22.84,21.47,16165.0,5672.0,2.472,19.47,26.26,2.953,18.82,26.93,21.47,21.42,18.05,24.84,20.05,31.15,24.09,38.3,30.76,16.29,14.92,17.64,17264.0,14846.0,21.42,31.15,19.72,mis-specified: NTM-fitted multiple applied to FY27 EBITDA at 36.2% (audit finding 2); not a mapping,17279.0,6255.0,19.46,6134.0,19.85,6393.0,19.04,6.71,18664.0,6756.0,18.02
"D. levels 2023-25 only (out of sample for 2026), growth only",150.0,bear tape,79957.0,11.195,0.5551,5.33,0.517,36.0,8.57,15.95,14287.0,5013.0,0.803,7.43,9.72,2.316,5.29,11.89,7.2,7.15,6.0,8.29,5.78,1.27,-1.12,3.67,0.88,10.16,9.63,10.68,15258.0,13851.0,1.27,7.15,6.17,mis-specified: NTM-fitted multiple applied to FY27 EBITDA at 36.2% (audit finding 2); not a mapping,15248.0,5520.0,14.49,5413.0,14.77,5642.0,14.17,5.69,14412.0,5217.0,15.33
"D. levels 2023-25 only (out of sample for 2026), growth only",165.0,p25 sell-side target,88912.0,11.195,0.5551,5.33,0.517,36.0,11.07,17.34,14616.0,5128.0,0.627,10.19,11.95,2.316,7.83,14.35,9.7,9.65,8.77,10.53,8.28,6.5,4.66,8.35,6.11,11.29,10.9,11.69,15610.0,14025.0,6.5,9.65,8.49,mis-specified: NTM-fitted multiple applied to FY27 EBITDA at 36.2% (audit finding 2); not a mapping,15604.0,5649.0,15.74,5539.0,16.05,5773.0,15.4,5.87,15156.0,5487.0,16.21
"D. levels 2023-25 only (out of sample for 2026), growth only",170.19,"price, close 11 Sep 2026",92010.0,11.195,0.5551,5.33,0.517,36.0,11.91,17.81,14727.0,5167.0,0.582,11.1,12.73,2.316,8.69,15.18,10.54,10.49,9.68,11.31,9.12,8.27,6.56,9.98,7.88,11.67,11.31,12.03,15728.0,14084.0,8.27,10.49,9.28,mis-specified: NTM-fitted multiple applied to FY27 EBITDA at 36.2% (audit finding 2); not a mapping,15724.0,5692.0,16.16,5582.0,16.48,5818.0,15.81,5.93,15408.0,5578.0,16.5
"D. levels 2023-25 only (out of sample for 2026), growth only",179.5,mean sell-side target,97568.0,11.195,0.5551,5.33,0.517,36.0,13.4,18.63,14923.0,5236.0,0.53,12.67,14.14,2.316,10.21,16.64,12.03,11.98,11.25,12.72,10.61,11.39,9.85,12.93,11.0,12.33,12.01,12.65,15938.0,14188.0,11.39,11.98,10.66,mis-specified: NTM-fitted multiple applied to FY27 EBITDA at 36.2% (audit finding 2); not a mapping,15936.0,5769.0,16.91,5657.0,17.25,5896.0,16.55,6.03,15852.0,5738.0,17.0
"D. levels 2023-25 only (out of sample for 2026), growth only",185.0,median yfinance target,100852.0,11.195,0.5551,5.33,0.517,36.0,14.27,19.12,15037.0,5276.0,0.518,13.55,14.99,2.316,11.09,17.5,12.9,12.85,12.13,13.57,11.48,13.2,11.7,14.71,12.82,12.71,12.4,13.02,16060.0,14249.0,12.85,13.2,11.47,mis-specified: NTM-fitted multiple applied to FY27 EBITDA at 36.2% (audit finding 2); not a mapping,16060.0,5814.0,17.35,5701.0,17.69,5942.0,16.97,6.1,16110.0,5832.0,17.29
"D. levels 2023-25 only (out of sample for 2026), growth only",197.5,p75 sell-side target,108314.0,11.195,0.5551,5.33,0.517,36.0,16.2,20.19,15291.0,5365.0,0.549,15.45,16.96,2.316,13.05,19.4,14.83,14.78,14.03,15.53,13.41,17.25,15.68,18.83,16.86,13.54,13.22,13.86,16331.0,14383.0,14.78,17.25,13.27,mis-specified: NTM-fitted multiple applied to FY27 EBITDA at 36.2% (audit finding 2); not a mapping,16335.0,5913.0,18.32,5799.0,18.68,6044.0,17.92,6.23,16686.0,6040.0,17.93
"D. levels 2023-25 only (out of sample for 2026), growth only",220.0,top sell-side target,121747.0,11.195,0.5551,5.33,0.517,36.0,19.57,22.05,15734.0,5520.0,0.741,18.56,20.57,2.316,16.45,22.72,18.2,18.14,17.14,19.15,16.77,24.29,22.19,26.39,23.9,14.96,14.54,15.37,16804.0,14617.0,18.14,24.29,16.41,mis-specified: NTM-fitted multiple applied to FY27 EBITDA at 36.2% (audit finding 2); not a mapping,16813.0,6086.0,20.0,5969.0,20.4,6221.0,19.57,6.48,17687.0,6403.0,19.01
"E. one observation per print (first month after), growth only",150.0,bear tape,79957.0,13.3,0.3104,2.63,0.217,16.0,8.55,15.95,14284.0,5012.0,0.976,6.43,10.7,2.765,2.62,14.7,7.18,7.13,5.01,9.27,5.76,1.23,-3.21,5.72,0.84,10.15,9.16,11.13,15256.0,13850.0,1.23,7.13,4.84,mis-specified: NTM-fitted multiple applied to FY27 EBITDA at 36.2% (audit finding 2); not a mapping,15246.0,5519.0,14.49,5412.0,14.77,5641.0,14.17,5.68,14406.0,5215.0,15.33
"E. one observation per print (first month after), growth only",165.0,p25 sell-side target,88912.0,13.3,0.3104,2.63,0.217,16.0,12.37,17.14,14786.0,5188.0,0.832,10.58,14.17,2.765,6.5,18.44,11.0,10.94,9.15,12.75,9.57,9.22,5.47,13.0,8.83,11.87,11.07,12.67,15792.0,14116.0,9.22,10.94,8.43,mis-specified: NTM-fitted multiple applied to FY27 EBITDA at 36.2% (audit finding 2); not a mapping,15789.0,5715.0,15.56,5605.0,15.86,5842.0,15.22,5.96,15543.0,5626.0,15.8
"E. one observation per print (first month after), growth only",170.19,"price, close 11 Sep 2026",92010.0,13.3,0.3104,2.63,0.217,16.0,13.65,17.54,14955.0,5247.0,0.835,11.86,15.45,2.765,7.8,19.7,12.28,12.22,10.44,14.03,10.85,11.9,8.15,15.68,11.51,12.44,11.65,13.22,15972.0,14205.0,11.9,12.22,9.64,mis-specified: NTM-fitted multiple applied to FY27 EBITDA at 36.2% (audit finding 2); not a mapping,15971.0,5781.0,15.91,5670.0,16.23,5909.0,15.57,6.05,15924.0,5765.0,15.96
"E. one observation per print (first month after), growth only",179.5,mean sell-side target,97568.0,13.3,0.3104,2.63,0.217,16.0,15.9,18.23,15251.0,5351.0,0.903,13.98,17.84,2.765,10.09,21.91,14.53,14.47,12.55,16.41,13.1,16.61,12.59,20.67,16.22,13.41,12.58,14.24,16288.0,14362.0,14.47,16.61,11.75,mis-specified: NTM-fitted multiple applied to FY27 EBITDA at 36.2% (audit finding 2); not a mapping,16291.0,5897.0,16.54,5783.0,16.87,6028.0,16.19,6.21,16594.0,6007.0,16.24
"E. one observation per print (first month after), growth only",185.0,median yfinance target,100852.0,13.3,0.3104,2.63,0.217,16.0,17.2,18.64,15422.0,5411.0,0.974,15.14,19.29,2.765,11.41,23.19,15.83,15.78,13.71,17.86,14.41,19.33,15.02,23.7,18.94,13.97,13.09,14.84,16471.0,14453.0,15.78,19.33,12.98,mis-specified: NTM-fitted multiple applied to FY27 EBITDA at 36.2% (audit finding 2); not a mapping,16476.0,5964.0,16.91,5849.0,17.24,6096.0,16.54,6.31,16982.0,6148.0,16.4
"E. one observation per print (first month after), growth only",197.5,p75 sell-side target,108314.0,13.3,0.3104,2.63,0.217,16.0,20.09,19.54,15803.0,5545.0,1.188,17.6,22.62,2.765,14.34,26.03,18.72,18.67,16.17,21.2,17.3,25.38,20.16,30.68,25.0,15.17,14.13,16.2,16877.0,14654.0,18.67,25.38,15.7,mis-specified: NTM-fitted multiple applied to FY27 EBITDA at 36.2% (audit finding 2); not a mapping,16888.0,6113.0,17.72,5995.0,18.07,6248.0,17.33,6.51,17844.0,6459.0,16.77
"E. one observation per print (first month after), growth only",220.0,top sell-side target,121747.0,13.3,0.3104,2.63,0.217,16.0,25.07,21.08,16459.0,5775.0,1.661,21.64,28.58,2.765,19.4,30.94,23.7,23.65,20.22,27.15,22.28,35.82,28.63,43.15,35.43,17.18,15.81,18.53,17578.0,15001.0,23.65,35.82,20.39,mis-specified: NTM-fitted multiple applied to FY27 EBITDA at 36.2% (audit finding 2); not a mapping,17597.0,6370.0,19.11,6247.0,19.49,6511.0,18.7,6.87,19329.0,6997.0,17.4
"A-low. SUPERSEDED slope-only band: primary slope minus 1 s.e., line rotated about sample means",150.0,bear tape,79957.0,14.428,0.2662,,,45.0,6.75,16.22,14047.0,4928.0,,,,,,,5.38,5.32,,,3.95,-2.55,,,-2.94,9.31,,,15002.0,13724.0,-2.55,5.32,2.62,mis-specified: NTM-fitted multiple applied to FY27 EBITDA at 36.2% (audit finding 2); not a mapping,14989.0,5426.0,14.74,5321.0,15.03,5546.0,14.42,5.55,13868.0,5020.0,15.93
"A-low. SUPERSEDED slope-only band: primary slope minus 1 s.e., line rotated about sample means",165.0,p25 sell-side target,88912.0,14.428,0.2662,,,45.0,10.98,17.35,14604.0,5124.0,,,,,,,9.61,9.56,,,8.19,6.32,,,5.93,11.26,,,15597.0,14019.0,6.32,9.56,6.61,mis-specified: NTM-fitted multiple applied to FY27 EBITDA at 36.2% (audit finding 2); not a mapping,15592.0,5644.0,15.75,5535.0,16.06,5769.0,15.41,5.86,15131.0,5477.0,16.23
"A-low. SUPERSEDED slope-only band: primary slope minus 1 s.e., line rotated about sample means",170.19,"price, close 11 Sep 2026",92010.0,14.428,0.2662,,,45.0,12.4,17.73,14791.0,5190.0,,,,,,,11.03,10.98,,,9.61,9.29,,,8.9,11.89,,,15797.0,14118.0,9.29,10.98,7.95,mis-specified: NTM-fitted multiple applied to FY27 EBITDA at 36.2% (audit finding 2); not a mapping,15794.0,5717.0,16.09,5607.0,16.41,5844.0,15.75,5.96,15554.0,5630.0,16.34
"A-low. SUPERSEDED slope-only band: primary slope minus 1 s.e., line rotated about sample means",179.5,mean sell-side target,97568.0,14.428,0.2662,,,45.0,14.89,18.39,15119.0,5305.0,,,,,,,13.52,13.47,,,12.1,14.51,,,14.12,12.98,,,16147.0,14292.0,13.47,14.51,10.3,mis-specified: NTM-fitted multiple applied to FY27 EBITDA at 36.2% (audit finding 2); not a mapping,16148.0,5846.0,16.69,5733.0,17.02,5975.0,16.33,6.14,16296.0,5899.0,16.54
"A-low. SUPERSEDED slope-only band: primary slope minus 1 s.e., line rotated about sample means",185.0,median yfinance target,100852.0,14.428,0.2662,,,45.0,16.33,18.78,15308.0,5371.0,,,,,,,14.96,14.91,,,13.54,17.52,,,17.14,13.6,,,16350.0,14392.0,14.91,17.52,11.66,mis-specified: NTM-fitted multiple applied to FY27 EBITDA at 36.2% (audit finding 2); not a mapping,16353.0,5920.0,17.04,5805.0,17.37,6051.0,16.67,6.24,16725.0,6054.0,16.66
"A-low. SUPERSEDED slope-only band: primary slope minus 1 s.e., line rotated about sample means",197.5,p75 sell-side target,108314.0,14.428,0.2662,,,45.0,19.53,19.63,15729.0,5519.0,,,,,,,18.16,18.11,,,16.74,24.21,,,23.82,14.94,,,16799.0,14615.0,18.11,24.21,14.67,mis-specified: NTM-fitted multiple applied to FY27 EBITDA at 36.2% (audit finding 2); not a mapping,16808.0,6085.0,17.8,5967.0,18.15,6219.0,17.42,6.47,17677.0,6399.0,16.93
"A-low. SUPERSEDED slope-only band: primary slope minus 1 s.e., line rotated about sample means",220.0,top sell-side target,121747.0,14.428,0.2662,,,45.0,25.03,21.09,16452.0,5773.0,,,,,,,23.66,23.6,,,22.23,35.72,,,35.33,17.16,,,17571.0,14998.0,23.6,35.72,19.86,mis-specified: NTM-fitted multiple applied to FY27 EBITDA at 36.2% (audit finding 2); not a mapping,17591.0,6368.0,19.12,6245.0,19.5,6509.0,18.71,6.87,19315.0,6992.0,17.41
"A-high. SUPERSEDED slope-only band: primary slope plus 1 s.e., line rotated about sample means",150.0,bear tape,79957.0,10.639,0.5248,,,45.0,9.79,15.77,14447.0,5069.0,,,,,,,8.42,8.36,,,6.99,3.81,,,3.43,10.71,,,15429.0,13936.0,3.81,8.36,7.29,mis-specified: NTM-fitted multiple applied to FY27 EBITDA at 36.2% (audit finding 2); not a mapping,15421.0,5583.0,14.32,5475.0,14.61,5706.0,14.01,5.77,14774.0,5348.0,14.95
"A-high. SUPERSEDED slope-only band: primary slope plus 1 s.e., line rotated about sample means",165.0,p25 sell-side target,88912.0,10.639,0.5248,,,45.0,12.38,17.14,14788.0,5189.0,,,,,,,11.01,10.96,,,9.59,9.24,,,8.86,11.88,,,15794.0,14117.0,9.24,10.96,9.7,mis-specified: NTM-fitted multiple applied to FY27 EBITDA at 36.2% (audit finding 2); not a mapping,15791.0,5716.0,15.55,5606.0,15.86,5843.0,15.22,5.96,15547.0,5628.0,15.8
"A-high. SUPERSEDED slope-only band: primary slope plus 1 s.e., line rotated about sample means",170.19,"price, close 11 Sep 2026",92010.0,10.639,0.5248,,,45.0,13.26,17.6,14903.0,5229.0,,,,,,,11.89,11.83,,,10.46,11.08,,,10.69,12.27,,,15917.0,14178.0,11.08,11.83,10.52,mis-specified: NTM-fitted multiple applied to FY27 EBITDA at 36.2% (audit finding 2); not a mapping,15915.0,5761.0,15.97,5650.0,16.29,5889.0,15.62,6.02,15808.0,5723.0,16.08
"A-high. SUPERSEDED slope-only band: primary slope plus 1 s.e., line rotated about sample means",179.5,mean sell-side target,97568.0,10.639,0.5248,,,45.0,14.8,18.41,15107.0,5300.0,,,,,,,13.43,13.38,,,12.01,14.32,,,13.93,12.94,,,16134.0,14286.0,13.38,14.32,11.96,mis-specified: NTM-fitted multiple applied to FY27 EBITDA at 36.2% (audit finding 2); not a mapping,16135.0,5841.0,16.7,5728.0,17.03,5970.0,16.34,6.13,16269.0,5889.0,16.57
