run,feature,window,implied,implied_anchored_2q26,band_pp,n,err_mean,err_sd,rmse,rmse_naive,n_over,quarters,errors
E,GLOBAL_NW|yoy_vmatch|w_equal,2022Q1+,8.691982480707743,10.28671882902954,1.747376313736397,14,0.6923690221275655,1.9872867532274274,2.0363177620649706,2.8766200777003164,9,2023Q1 2023Q2 2023Q3 2023Q4 2024Q1 2024Q2 2024Q3 2024Q4 2025Q1 2025Q2 2025Q3 2025Q4 2026Q1 2026Q2,-2.51 +4.20 -0.87 +1.43 +2.58 +2.22 +1.90 -2.63 +1.74 +2.21 +0.31 -0.17 +0.31 -1.04
E_aug,GLOBAL|yoy_all|w_reviews,2023Q1+,10.048698081190471,10.72846062524596,1.4720710468857023,10,0.528315258455901,1.4468363409154628,1.4707545240357436,2.1591433023308118,7,2024Q1 2024Q2 2024Q3 2024Q4 2025Q1 2025Q2 2025Q3 2025Q4 2026Q1 2026Q2,+2.00 +0.78 +0.52 -2.66 +1.35 +1.84 -0.25 +0.56 +1.89 -0.74
E_aug,GLOBAL|yoy_all|w_reviews,2022Q1+,10.048698081190471,10.72846062524596,1.4720710468857023,14,1.6374233736254058,1.8318177770843136,2.4077020320610805,2.8766200777003164,11,2023Q1 2023Q2 2023Q3 2023Q4 2024Q1 2024Q2 2024Q3 2024Q4 2025Q1 2025Q2 2025Q3 2025Q4 2026Q1 2026Q2,+3.03 +5.62 -0.83 +1.71 +3.03 +2.03 +1.71 -1.71 +2.14 +2.60 +0.59 +1.03 +2.22 -0.23
E_aug,GLOBAL|yoy_all|w_equal,2023Q1+,9.198136163127028,10.240194245944725,1.4786941574778203,10,-0.46101523459867266,1.4799420395544727,1.477748504627447,2.1591433023308118,4,2024Q1 2024Q2 2024Q3 2024Q4 2025Q1 2025Q2 2025Q3 2025Q4 2026Q1 2026Q2,+0.40 -0.44 -0.34 -4.27 +0.33 +1.17 -0.33 -0.31 +0.33 -1.15
E_aug,GLOBAL|yoy_all|w_equal,2022Q1+,9.198136163127028,10.240194245944725,1.4786941574778203,14,1.2834158675410658,1.896504406857987,2.233153833143987,2.8766200777003164,11,2023Q1 2023Q2 2023Q3 2023Q4 2024Q1 2024Q2 2024Q3 2024Q4 2025Q1 2025Q2 2025Q3 2025Q4 2026Q1 2026Q2,-1.34 +5.34 +0.07 +1.79 +2.87 +2.49 +2.16 -2.09 +1.99 +2.53 +0.97 +0.47 +1.06 -0.36
E_aug,GLOBAL|yoy_all|w_median,2023Q1+,9.225875784667032,9.812263859827745,1.516791023575772,10,0.02369637657551893,1.596283864444946,1.5145532267178232,2.1591433023308118,4,2024Q1 2024Q2 2024Q3 2024Q4 2025Q1 2025Q2 2025Q3 2025Q4 2026Q1 2026Q2,+1.92 +1.85 -0.01 -3.61 -0.85 +0.94 -0.06 -0.19 +0.88 -0.64
E_aug,GLOBAL_NW|yoy_all|w_equal,2023Q1+,9.35205650969134,10.554053496148606,1.5632102555112883,10,-0.4812917709872032,1.5667558289700907,1.5623358197489357,2.1591433023308118,4,2024Q1 2024Q2 2024Q3 2024Q4 2025Q1 2025Q2 2025Q3 2025Q4 2026Q1 2026Q2,+0.25 -0.34 -0.09 -4.44 +0.54 +1.38 -0.55 -0.47 +0.23 -1.33
E_aug,GLOBAL_NW|yoy_all|w_equal,2022Q1+,9.35205650969134,10.554053496148606,1.5632102555112883,14,1.0142261305735816,1.92178850659765,2.1114262080457844,2.8766200777003164,10,2023Q1 2023Q2 2023Q3 2023Q4 2024Q1 2024Q2 2024Q3 2024Q4 2025Q1 2025Q2 2025Q3 2025Q4 2026Q1 2026Q2,-1.98 +4.76 -0.42 +1.64 +2.52 +2.26 +2.05 -2.36 +1.93 +2.52 +0.71 +0.26 +0.89 -0.59
E_aug,GLOBAL|yoy_vmatch|w_reviews,2023Q1+,9.055813856970827,10.611066152444756,1.4558420424428309,10,-0.04867179580837662,1.5324192069888534,1.4545950319799401,2.1591433023308118,6,2024Q1 2024Q2 2024Q3 2024Q4 2025Q1 2025Q2 2025Q3 2025Q4 2026Q1 2026Q2,+1.93 +0.67 +0.24 -3.19 +0.93 +1.34 -0.75 -0.43 +0.51 -1.75
E_aug,GLOBAL|yoy_vmatch|w_reviews,2022Q1+,9.055813856970827,10.611066152444756,1.4558420424428309,14,1.0603072332789176,1.973030944555092,2.1769340237303236,2.8766200777003164,10,2023Q1 2023Q2 2023Q3 2023Q4 2024Q1 2024Q2 2024Q3 2024Q4 2025Q1 2025Q2 2025Q3 2025Q4 2026Q1 2026Q2,+2.67 +5.46 -1.08 +1.34 +2.79 +1.76 +1.30 -2.32 +1.50 +1.92 -0.10 +0.02 +0.90 -1.32
E_aug,GLOBAL|yoy_vmatch|w_equal,2023Q1+,8.572327315450412,10.127145162422714,1.601316345826482,10,-0.7056172352384713,1.5143254911859825,1.6005496576475486,2.1591433023308118,3,2024Q1 2024Q2 2024Q3 2024Q4 2025Q1 2025Q2 2025Q3 2025Q4 2026Q1 2026Q2,+0.70 -0.26 -0.44 -4.41 +0.23 +0.89 -0.82 -0.87 -0.34 -1.75
E_aug,GLOBAL|yoy_vmatch|w_equal,2022Q1+,8.572327315450412,10.127145162422714,1.601316345826482,14,1.0273806902921385,1.948370831447021,2.140211785545472,2.8766200777003164,9,2023Q1 2023Q2 2023Q3 2023Q4 2024Q1 2024Q2 2024Q3 2024Q4 2025Q1 2025Q2 2025Q3 2025Q4 2026Q1 2026Q2,-1.35 +5.24 -0.12 +1.62 +2.82 +2.42 +1.99 -2.29 +1.75 +2.20 +0.51 -0.01 +0.50 -0.91
E_aug,GLOBAL_NW|yoy_vmatch|w_equal,2023Q1+,8.678792784546713,10.282811496670416,1.7356974171697492,10,-0.6958111534495224,1.6753476677526105,1.7350112357919918,2.1591433023308118,3,2024Q1 2024Q2 2024Q3 2024Q4 2025Q1 2025Q2 2025Q3 2025Q4 2026Q1 2026Q2,+0.75 -0.14 -0.22 -4.75 +0.51 +1.12 -0.98 -0.95 -0.48 -1.81
E_aug,GLOBAL_NW|yoy_vmatch|w_equal,2022Q1+,8.678792784546713,10.282811496670416,1.7356974171697492,14,0.6917601320781134,1.979082082202591,2.0286766564490413,2.8766200777003164,9,2023Q1 2023Q2 2023Q3 2023Q4 2024Q1 2024Q2 2024Q3 2024Q4 2025Q1 2025Q2 2025Q3 2025Q4 2026Q1 2026Q2,-2.30 +4.39 -0.78 +1.39 +2.49 +2.17 +1.85 -2.66 +1.72 +2.18 +0.26 -0.20 +0.27 -1.08
