expiry,T,side,strike,bid,ask,mid,rel_spread,volume,openInterest,lastTradeDate,yf_iv,F,log_moneyness,otm,iv_mid,iv_bid,iv_ask,usable
2026-09-18,0.019178082191780823,call,110.0,59.05,61.9,60.474999999999994,0.0471269119470856,4.0,77,2026-09-11 17:20:48+00:00,1.6064472802734375,170.03986227631617,-0.4355525277491047,False,1.755152889675885,,2.3689586990841063,False
2026-09-18,0.019178082191780823,call,115.0,53.3,57.05,55.175,0.06796556411418216,4.0,56,2026-09-11 17:20:48+00:00,2.1630905297851566,170.03986227631617,-0.3911007651782708,False,1.3559510884873573,,2.218388206938224,False
2026-09-18,0.019178082191780823,call,120.0,49.0,51.0,50.0,0.04,6.0,134,2026-09-11 17:21:30+00:00,1.6162128564453124,170.03986227631617,-0.34854115075947495,False,,,1.6900660656085662,False
2026-09-18,0.019178082191780823,call,125.0,43.5,45.55,44.525,0.046041549691184666,4.0,535,2026-09-11 17:21:30+00:00,1.2402381738281247,170.03986227631617,-0.3077191562392198,False,,,1.3397333249415506,False
2026-09-18,0.019178082191780823,call,130.0,38.4,40.85,39.625,0.0618296529968455,2.0,506,2026-09-10 14:01:36+00:00,1.2490271923828122,170.03986227631617,-0.2684984430859384,False,,,1.3160915326317206,False
2026-09-18,0.019178082191780823,call,135.0,34.0,35.9,34.95,0.05436337625178823,2.0,370,2026-09-11 17:19:06+00:00,1.1240278173828124,170.03986227631617,-0.2307581151030915,False,,,1.181911363820374,False
2026-09-18,0.019178082191780823,call,140.0,28.85,31.0,29.925,0.07184628237259812,2.0,880,2026-09-11 17:19:06+00:00,1.013676806640625,170.03986227631617,-0.19439047093221656,False,,,1.0618670819003253,False
2026-09-18,0.019178082191780823,call,145.0,24.25,25.95,25.1,0.06772908366533861,5.0,367,2026-09-11 18:38:53+00:00,0.8564467480468749,170.03986227631617,-0.15929915112094656,False,0.5502468029180795,,0.8994788954876857,False
2026-09-18,0.019178082191780823,call,150.0,19.15,21.1,20.125,0.09689440993788834,3.0,1623,2026-09-11 19:51:33+00:00,0.7524438818359375,170.03986227631617,-0.12539759944526516,False,0.46513086229216916,,0.7864840910082711,False
2026-09-18,0.019178082191780823,call,155.0,13.5,16.3,14.9,0.18791946308724836,3.0,449,2026-09-11 13:36:22+00:00,0.6459996337890624,170.03986227631617,-0.09260777662227423,False,,,0.6725546334175977,False
2026-09-18,0.019178082191780823,call,160.0,8.7,11.4,10.05,0.26865671641791056,5.0,2328,2026-09-11 19:37:22+00:00,0.5073291455078125,170.03986227631617,-0.060859078307694006,False,0.193853743526625,,0.5280647876842426,False
2026-09-18,0.019178082191780823,call,165.0,5.25,7.1,6.175,0.2995951417004048,11.0,982,2026-09-11 16:48:31+00:00,0.429693203125,170.03986227631617,-0.03008741964094027,False,0.3255743966360255,0.1761968388831851,0.44336831323084586,False
2026-09-18,0.019178082191780823,call,167.5,2.47,6.35,4.41,0.8798185941043082,10.0,4,2026-09-11 19:38:43+00:00,0.5241746801757812,170.03986227631617,-0.015049542276399732,False,0.3188183494083786,,0.5344733496706229,False
2026-09-18,0.019178082191780823,call,170.0,2.34,3.35,2.8449999999999998,0.35500878734622154,170.0,1207,2026-09-11 19:42:22+00:00,0.3461979443359374,170.03986227631617,-0.0002344564912591827,False,0.30100702410950747,0.24719257668720934,0.35482533687991286,False
2026-09-18,0.019178082191780823,call,175.0,0.82,1.12,0.97,0.3092783505154641,126.0,1361,2026-09-11 19:59:17+00:00,0.305671005859375,170.03986227631617,0.028753080381993153,True,0.2910136419656349,0.27029432180618734,0.31100405141135706,True
2026-09-18,0.019178082191780823,call,177.5,0.35,0.75,0.55,0.7272727272727273,53.0,36,2026-09-11 19:51:00+00:00,0.327155166015625,170.03986227631617,0.0429377153739495,True,0.2976003766044066,0.2587106085414086,0.33153580891701223,False
2026-09-18,0.019178082191780823,call,180.0,0.25,0.47,0.36,0.611111111111111,35.0,1035,2026-09-11 19:50:46+00:00,0.3398503515625,170.03986227631617,0.05692395734868951,True,0.3189558368058348,0.29065213941833656,0.34356997669110473,False
2026-09-18,0.019178082191780823,call,182.5,0.15,0.23,0.19,0.42105263157894746,12.0,221,2026-09-11 19:55:51+00:00,0.333014482421875,170.03986227631617,0.07071727948102526,True,0.32251783434100967,0.3071888798984003,0.33620497131534455,True
2026-09-18,0.019178082191780823,call,185.0,0.1,0.15,0.125,0.3999999999999999,17.0,1890,2026-09-11 19:48:33+00:00,0.3505924316406249,170.03986227631617,0.084322931536804,True,0.3415806317784646,0.32824730639949484,0.3534353337102756,True
2026-09-18,0.019178082191780823,call,200.0,0.01,0.27,0.14,1.857142857142857,2.0,2943,2026-09-11 19:27:32+00:00,0.5918009570312501,170.03986227631617,0.16228447300651577,True,0.5951711871622399,0.42709261544426075,0.6668150224783433,False
2026-09-18,0.019178082191780823,put,155.0,0.04,0.2,0.12000000000000001,1.3333333333333333,55.0,413,2026-09-11 19:46:16+00:00,0.4130918066406249,170.03986227631617,-0.09260777662227423,True,0.3720095351681471,0.31179504143980746,0.4104890427171847,False
2026-09-18,0.019178082191780823,put,160.0,0.05,0.57,0.31,1.6774193548387093,21.0,419,2026-09-11 18:19:10+00:00,0.3920959228515625,170.03986227631617,-0.060859078307694006,True,0.3272097264998478,0.2254534617059291,0.3881336338640289,False
2026-09-18,0.019178082191780823,put,162.5,0.35,0.76,0.5549999999999999,0.7387387387387389,3.0,439,2026-09-11 17:59:31+00:00,0.3547427807617186,170.03986227631617,-0.045354891771728724,True,0.314191688445184,0.27243857783397546,0.35053807001064885,False
2026-09-18,0.019178082191780823,put,165.0,0.87,1.18,1.025,0.3024390243902439,33.0,467,2026-09-11 19:56:45+00:00,0.335944140625,170.03986227631617,-0.03008741964094027,True,0.3099942648648176,0.2881596413880248,0.331094646402593,True
2026-09-18,0.019178082191780823,put,167.5,1.5,1.87,1.685,0.21958456973293775,71.0,31,2026-09-11 19:56:34+00:00,0.3244696459960937,170.03986227631617,-0.015049542276399732,True,0.2974427812288983,0.2761015456477364,0.31858106259552743,True
2026-09-18,0.019178082191780823,put,170.0,2.09,3.1,2.5949999999999998,0.38921001926782284,19.0,2328,2026-09-11 19:11:45+00:00,0.3398503515625,170.03986227631617,-0.0002344564912591827,True,0.2786103891254506,0.22479726597912078,0.3324269821373447,True
2026-09-18,0.019178082191780823,put,172.5,3.4,4.25,3.825,0.22222222222222224,97.0,167,2026-09-11 19:56:45+00:00,0.3120185986328124,170.03986227631617,0.014364342929893633,False,0.2536503422806323,0.2037667211565494,0.3018806214094134,False
2026-09-18,0.019178082191780823,put,175.0,5.35,6.5,5.925,0.19409282700421948,27.0,1069,2026-09-11 17:13:21+00:00,0.37695935546875,170.03986227631617,0.028753080381993153,False,0.29083287504240296,0.20426857643681823,0.3648073418743609,False
2026-09-18,0.019178082191780823,put,177.5,7.15,9.0,8.075,0.22910216718266252,6.0,105,2026-09-11 19:54:00+00:00,0.459966337890625,170.03986227631617,0.0429377153739495,False,0.30999365487787495,,0.4462003781800425,False
2026-09-18,0.019178082191780823,put,180.0,9.5,11.25,10.375,0.1686746987951807,6.0,681,2026-09-11 19:30:56+00:00,0.5009815527343751,170.03986227631617,0.05692395734868951,False,0.33328272855208396,,0.4851404624268318,False
2026-09-18,0.019178082191780823,put,182.5,11.45,13.6,12.524999999999999,0.17165668662674655,2.0,71,2026-09-11 17:02:19+00:00,0.5473678076171876,170.03986227631617,0.07071727948102526,False,0.2700052836235437,,0.5294345439287229,False
2026-09-18,0.019178082191780823,put,185.0,14.0,16.15,15.075,0.14262023217247088,1.0,1286,2026-09-11 13:41:56+00:00,0.6203651245117189,170.03986227631617,0.084322931536804,False,0.3422461343659044,,0.601596505658643,False
2026-09-18,0.019178082191780823,put,187.5,16.2,19.3,17.75,0.17464788732394373,1.0,10,2026-09-08 14:39:09+00:00,0.7863790893554687,170.03986227631617,0.09774595186894461,False,0.45852244478621457,,0.7702695635193249,False
2026-09-18,0.019178082191780823,put,190.0,18.95,21.8,20.375,0.139877300613497,1.0,28,2026-09-10 13:31:32+00:00,0.5800823242187501,170.03986227631617,0.11099117861896517,False,0.5466902433673068,,0.8334530087140978,False
2026-09-18,0.019178082191780823,put,192.5,21.45,24.3,22.875,0.12459016393442629,1.0,0,2026-09-08 14:40:06+00:00,0.6303747900390625,170.03986227631617,0.12406326018631805,False,0.5954290029858096,,0.8943252115812675,False
2026-09-18,0.019178082191780823,put,195.0,24.0,26.8,25.4,0.11023622047244098,10.0,0,2026-09-10 17:30:22+00:00,0.6860382958984376,170.03986227631617,0.13696666502222585,False,0.6507832682217051,,0.9531490671362145,False
2026-09-18,0.019178082191780823,put,197.5,26.45,29.3,27.875,0.10224215246636777,,0,2026-08-26 15:51:40+00:00,0.7260769580078125,170.03986227631617,0.14970569079965573,False,0.6888453024612821,,1.0101331982554878,False
2026-09-18,0.019178082191780823,put,200.0,28.35,31.7,30.025,0.11157368859283924,1.0,0,2026-09-08 13:58:48+00:00,0.6367223828125,170.03986227631617,0.16228447300651577,False,0.5542082036750072,,1.0472233231719625,False
2026-09-18,0.019178082191780823,put,202.5,31.35,34.3,32.825,0.08987052551408974,,0,2026-08-25 16:23:28+00:00,0.8007832421875,170.03986227631617,0.17470699300507286,False,0.758807568080232,,1.1192320732022125,False
2026-09-18,0.019178082191780823,put,205.0,34.0,36.8,35.4,0.07909604519774004,,0,2026-08-26 15:51:40+00:00,0.8686536572265625,170.03986227631617,0.1869770855968873,False,0.8297771163090935,,1.1716063996205224,False
2026-09-18,0.019178082191780823,put,210.0,38.7,41.75,40.225,0.07582349285270347,4.0,0,2026-09-09 16:51:10+00:00,0.8881847119140623,170.03986227631617,0.21107463717594785,False,0.8367845079436458,,1.2626027392621706,False
2026-09-18,0.019178082191780823,put,212.5,41.15,44.3,42.724999999999994,0.07372732592159155,,0,2026-09-03 13:33:57+00:00,0.9272468212890624,170.03986227631617,0.22290909482295063,False,0.8753154885466725,,1.321217889702339,False
2026-09-25,0.038356164383561646,call,130.0,38.4,41.65,40.025,0.08119925046845722,1.0,1,2026-08-07 18:16:24+00:00,1.0703171484375005,170.156407107527,-0.26918360542461567,False,,,1.0888453634580966,False
2026-09-25,0.038356164383561646,call,141.0,27.45,31.25,29.35,0.1294718909710392,1.0,1,2026-09-04 15:50:49+00:00,0.5009815527343751,170.156407107527,-0.1879581655020297,False,0.5364889184971109,,0.9209841749996062,False
2026-09-25,0.038356164383561646,call,147.0,21.5,24.9,23.2,0.14655172413793097,2.0,0,2026-08-07 14:13:14+00:00,0.7182645361328125,170.156407107527,-0.14628546910146173,False,0.3613501319150358,,0.7276232511098361,False
2026-09-25,0.038356164383561646,call,150.0,18.65,21.45,20.049999999999997,0.13965087281795516,1.0,4,2026-09-04 16:40:02+00:00,0.5864299169921875,170.156407107527,-0.12608276178394223,False,,,0.5956269933711433,False
2026-09-25,0.038356164383561646,call,152.5,16.25,19.3,17.775,0.1715893108298172,1.0,1,2026-09-10 19:37:19+00:00,0.57812921875,170.156407107527,-0.10955345983273179,False,0.31313796324842913,,0.5855926906265174,False
2026-09-25,0.038356164383561646,call,155.0,13.9,17.55,15.725000000000001,0.23211446740858505,1.0,7,2026-09-09 13:51:04+00:00,0.6054726953125001,170.156407107527,-0.09329293896095148,False,0.3775933577148028,,0.6112150205840601,False
2026-09-25,0.038356164383561646,call,157.5,12.3,14.15,13.225000000000001,0.13988657844990543,2.0,2,2026-08-07 16:31:21+00:00,0.4448297705078124,170.156407107527,-0.07729259761451032,False,0.32848553100433087,,0.45059456379615087,False
2026-09-25,0.038356164383561646,call,160.0,10.2,11.8,11.0,0.1454545454545456,13.0,19,2026-09-02 13:35:28+00:00,0.4024717956542969,170.156407107527,-0.061544240646371144,False,0.3161193788960623,0.16547690228222492,0.4072378887558392,False
2026-09-25,0.038356164383561646,call,162.5,8.45,9.75,9.1,0.14285714285714293,1.0,16,2026-09-09 18:41:02+00:00,0.3840393627929687,170.156407107527,-0.046040054110405876,False,0.32545892972130736,0.25566232291758934,0.3878507344607895,False
2026-09-25,0.038356164383561646,call,165.0,6.6,7.75,7.175,0.16027874564459935,100.0,9,2026-09-11 19:30:16+00:00,0.3595034753417968,170.156407107527,-0.03077258197961743,False,0.3134142619675161,0.2622839854709622,0.3624768505677361,False
2026-09-25,0.038356164383561646,call,167.5,4.4,6.0,5.2,0.3076923076923076,2.0,7,2026-09-11 14:50:07+00:00,0.3432682861328124,170.156407107527,-0.015734704615076905,False,0.2828326905943552,0.21882040140507308,0.34564401268594885,False
2026-09-25,0.038356164383561646,call,170.0,3.75,5.65,4.7,0.40425531914893625,8.0,12,2026-09-11 19:18:31+00:00,0.4179745703124999,170.156407107527,-0.0009196188299362527,False,0.34838294779790063,0.276740958769951,0.42003928699214405,False
2026-09-25,0.038356164383561646,call,172.5,1.67,4.4,3.035,0.899505766062603,2.0,16,2026-09-11 19:39:58+00:00,0.4091855957031249,170.156407107527,0.013679180591216332,True,0.30674436528850146,0.2004533729806317,0.41093399972722267,False
2026-09-25,0.038356164383561646,call,175.0,0.7,2.5,1.6,1.125,5.0,33,2026-09-11 19:42:36+00:00,0.33399103515625,170.156407107527,0.028067918043315952,True,0.25996004572144565,0.17641030274155672,0.3351988978588255,False
2026-09-25,0.038356164383561646,call,180.0,0.61,1.03,0.8200000000000001,0.5121951219512195,166.0,155,2026-09-11 19:50:38+00:00,0.3107979077148437,170.156407107527,0.0562387950100123,True,0.2873311136130296,0.26066130035694807,0.3117094458879788,True
2026-09-25,0.038356164383561646,call,185.0,0.3,0.64,0.47,0.723404255319149,7.0,65,2026-09-11 19:42:46+00:00,0.3471744970703124,170.156407107527,0.08363776919812677,True,0.320124993785186,0.2870419343440459,0.34796668586659607,False
2026-09-25,0.038356164383561646,put,160.0,0.7,1.25,0.975,0.5641025641025642,12.0,75,2026-09-11 19:50:43+00:00,0.3632876171875,170.156407107527,-0.061544240646371144,True,0.33056023676830343,0.29512301277348674,0.36281742795308386,True
2026-09-25,0.038356164383561646,put,162.5,0.03,3.15,1.5899999999999999,1.9622641509433965,1.0,43,2026-09-09 15:29:21+00:00,0.4816946362304687,170.156407107527,-0.046040054110405876,True,0.33880361458504366,0.11611054377779481,0.4812994608153249,False
2026-09-25,0.038356164383561646,put,165.0,1.06,2.69,1.875,0.8693333333333333,3.0,80,2026-09-11 15:23:16+00:00,0.3704896936035156,170.156407107527,-0.03077258197961743,True,0.3001935795118836,0.22537379720433626,0.3699051186185271,False
2026-09-25,0.038356164383561646,put,167.5,1.31,4.0,2.6550000000000002,1.0131826741996233,5.0,48,2026-09-11 19:21:24+00:00,0.3969786865234375,170.156407107527,-0.015734704615076905,True,0.2913114110731739,0.182790697631421,0.3963891164734072,False
2026-09-25,0.038356164383561646,put,170.0,3.45,5.05,4.25,0.37647058823529406,2.0,84,2026-09-11 16:23:11+00:00,0.3872131591796874,170.156407107527,-0.0009196188299362527,True,0.32622297302939185,0.2658950491823301,0.38655989023799087,True
2026-09-25,0.038356164383561646,put,172.5,4.65,6.1,5.375,0.269767441860465,4.0,83,2026-09-11 19:46:46+00:00,0.3630434790039062,170.156407107527,0.013679180591216332,False,0.30674436528850285,0.25073105819712105,0.3622228763104858,False
2026-09-25,0.038356164383561646,put,175.0,5.2,7.45,6.325,0.3557312252964427,13.0,92,2026-09-10 15:57:22+00:00,0.3453434606933593,170.156407107527,0.028067918043315952,False,0.25028721651732677,0.13844687907424505,0.34444655304904415,False
2026-09-25,0.038356164383561646,put,177.5,7.25,9.65,8.45,0.2840236686390533,6.0,61,2026-09-11 19:46:46+00:00,0.3828186718749999,170.156407107527,0.042252553035272394,False,0.27132329305818437,,0.38206058328689674,False
2026-09-25,0.038356164383561646,put,180.0,9.95,11.4,10.675,0.13583138173302117,11.0,60,2026-09-11 19:58:22+00:00,0.3693910717773437,170.156407107527,0.0562387950100123,False,0.2905129017962102,0.17363273017151915,0.3684956323868986,False
2026-09-25,0.038356164383561646,put,182.5,12.0,13.3,12.65,0.10276679841897239,8.0,39,2026-09-11 19:56:32+00:00,0.352545537109375,170.156407107527,0.07003211714234812,False,0.255933964854481,,0.3514239800834059,False
2026-09-25,0.038356164383561646,put,185.0,14.05,16.3,15.175,0.14827018121911037,21.0,68,2026-09-11 19:56:16+00:00,0.4558159887695313,170.156407107527,0.08363776919812677,False,0.29839107527842357,,0.45541396616242885,False
2026-09-25,0.038356164383561646,put,187.5,16.65,19.4,18.025,0.15256588072122054,1.0,50,2026-09-11 13:38:05+00:00,0.5666547241210937,170.156407107527,0.09706078953026746,False,0.39769929785502794,,0.5669633913134795,False
2026-09-25,0.038356164383561646,put,190.0,19.2,21.8,20.5,0.12682926829268298,9.0,80,2026-09-09 16:13:35+00:00,0.6012002770996094,170.156407107527,0.1103060162802881,False,0.4322051263544941,,0.6018145927260709,False
2026-09-25,0.038356164383561646,put,192.5,20.65,23.75,22.2,0.1396396396396397,160.0,1,2026-08-28 17:31:41+00:00,0.5783733569335938,170.156407107527,0.1233780978476409,False,,,0.5793176486038728,False
2026-09-25,0.038356164383561646,put,195.0,23.65,26.8,25.225,0.12487611496531227,1.0,0,2026-09-04 13:42:43+00:00,0.6865265722656251,170.156407107527,0.1362815026835488,False,0.4494140901508992,,0.6879554549611184,False
2026-09-25,0.038356164383561646,put,197.5,26.1,29.3,27.700000000000003,0.11552346570397108,2.0,0,2026-08-31 13:52:29+00:00,0.7270535107421875,170.156407107527,0.14902052846097855,False,0.4761717532030131,,0.7289768858236815,False
2026-09-25,0.038356164383561646,put,200.0,28.15,31.75,29.95,0.12020033388981641,2.0,0,2026-09-09 18:19:42+00:00,0.760012165527344,170.156407107527,0.16159931066783867,False,0.42509317639720606,,0.76257795497824,False
2026-10-02,0.057534246575342465,call,135.0,33.6,37.5,35.55,0.10970464135021094,,600,2026-09-03 16:18:10+00:00,0.5625043750000001,170.263593165284,-0.23207300578448184,False,0.566320489338709,,0.8966237944067891,False
2026-10-02,0.057534246575342465,call,145.0,23.75,26.7,25.225,0.11694747274529234,,5,2026-08-25 17:54:18+00:00,0.6001016552734376,170.263593165284,-0.1606140418023369,False,0.2667748648538383,,0.5996619327810978,False
2026-10-02,0.057534246575342465,call,155.0,14.35,17.15,15.75,0.1777777777777777,1.0,1,2026-09-04 16:40:19+00:00,0.4582573706054688,170.263593165284,-0.09392266730366469,False,0.2994863138502904,,0.4563707823668933,False
2026-10-02,0.057534246575342465,call,157.5,12.8,14.6,13.7,0.13138686131386854,,2,2026-09-03 19:10:23+00:00,0.4041807629394531,170.263593165284,-0.07792232595722352,False,0.3147346419144046,0.1676290423480547,0.402019209300732,False
2026-10-02,0.057534246575342465,call,160.0,10.3,13.55,11.925,0.27253668763102723,1.0,2,2026-09-09 14:50:41+00:00,0.4661918615722656,170.263593165284,-0.062173968989084324,False,0.3367340577177524,0.13659320356003807,0.46460620670808034,False
2026-10-02,0.057534246575342465,call,162.5,8.85,10.7,9.774999999999999,0.18925831202046034,1.0,2,2026-09-11 15:04:48+00:00,0.3833069482421875,170.263593165284,-0.04666978245311904,False,0.31310721046661055,0.23803741414105967,0.3814077631376598,False
2026-10-02,0.057534246575342465,call,165.0,7.6,8.85,8.225,0.1519756838905775,1.0,14,2026-09-11 14:41:34+00:00,0.3676821044921875,170.263593165284,-0.0314023103223307,False,0.32386176757717944,0.28091952657755365,0.36588392270699877,False
2026-10-02,0.057534246575342465,call,170.0,3.85,6.5,5.175,0.5120772946859904,6.0,22,2026-09-11 19:18:31+00:00,0.393560751953125,170.263593165284,-0.001549347172649491,False,0.3105129681409033,0.2288710686059433,0.39217466518270894,False
2026-10-02,0.057534246575342465,call,172.5,2.72,4.3,3.51,0.4501424501424501,22.0,26,2026-09-11 19:27:56+00:00,0.3280096496582031,170.263593165284,0.013049452248503108,True,0.2774416747037824,0.22799272343510915,0.326552450077489,True
2026-10-02,0.057534246575342465,call,175.0,1.73,4.55,3.1399999999999997,0.8980891719745223,16.0,11,2026-09-11 14:50:32+00:00,0.4046690393066406,170.263593165284,0.02743818970060285,True,0.3133132056465569,0.21917106449238707,0.4034978650227563,False
2026-10-02,0.057534246575342465,call,177.5,0.89,3.8,2.3449999999999998,1.2409381663113006,2.0,21,2026-09-11 18:42:35+00:00,0.4115049084472656,170.263593165284,0.0416228246925592,True,0.31173858905917284,0.20033132462811984,0.41042763481888667,False
2026-10-02,0.057534246575342465,call,180.0,0.22,3.45,1.8350000000000002,1.760217983651226,5.0,6,2026-09-11 19:18:31+00:00,0.4381159704589844,170.263593165284,0.05560906666729922,True,0.319881234295676,0.15992703954697665,0.4370410220438498,False
2026-10-02,0.057534246575342465,call,185.0,0.35,1.05,0.7,1.0000000000000002,5.0,22,2026-09-11 14:49:53+00:00,0.3295965478515624,170.263593165284,0.08300804085541351,True,0.28997016257186636,0.2415804667950905,0.3286749614967957,False
2026-10-02,0.057534246575342465,put,155.0,0.5,1.33,0.915,0.907103825136612,48.0,230,2026-09-11 19:07:12+00:00,0.3967345483398438,170.263593165284,-0.09392266730366469,True,0.3519177050731344,0.29619545264091846,0.3981732088631374,False
2026-10-02,0.057534246575342465,put,157.5,0.72,1.28,1.0,0.56,7.0,13,2026-09-11 14:50:54+00:00,0.3458317370605468,170.263593165284,-0.07792232595722352,True,0.318446455048237,0.28651100446991234,0.34732022689646985,True
2026-10-02,0.057534246575342465,put,160.0,0.12,3.25,1.685,1.857566765578635,22.0,44,2026-09-11 19:38:59+00:00,0.458135301513672,170.263593165284,-0.062173968989084324,True,0.33673405771775383,0.15506905751349168,0.46014380715279884,False
2026-10-02,0.057534246575342465,put,162.5,0.66,3.6,2.13,1.380281690140845,70.0,62,2026-09-11 18:41:17+00:00,0.4250545776367188,170.263593165284,-0.04666978245311904,True,0.32077253223145785,0.1961025392766848,0.42713337193177164,False
2026-10-02,0.057534246575342465,put,165.0,2.25,3.15,2.7,0.33333333333333326,2.0,63,2026-09-11 18:37:50+00:00,0.3337468969726562,170.263593165284,-0.0314023103223307,True,0.30520868754364067,0.2740350023315495,0.33580476976877405,True
2026-10-02,0.057534246575342465,put,167.5,2.04,4.75,3.395,0.7982326951399116,5.0,12,2026-09-11 17:54:57+00:00,0.3714662463378906,170.263593165284,-0.016364432957790158,True,0.2880894331020941,0.20055814957605228,0.37403411935904896,False
2026-10-02,0.057534246575342465,put,170.0,3.15,5.9,4.525,0.6077348066298343,120.0,56,2026-09-11 18:41:51+00:00,0.3684145190429688,170.263593165284,-0.001549347172649491,True,0.2866652656786738,0.2019448046617329,0.37140140018734596,False
2026-10-02,0.057534246575342465,put,172.5,5.55,7.25,6.4,0.265625,2.0,65,2026-09-10 13:30:33+00:00,0.3675600354003906,170.263593165284,0.013049452248503108,False,0.3184086165820936,0.2655082931108348,0.37105895253918847,False
2026-10-02,0.057534246575342465,put,175.0,6.8,8.45,7.625,0.21639344262295074,5.0,38,2026-09-10 19:44:33+00:00,0.3469303588867187,170.263593165284,0.02743818970060285,False,0.29764729933529316,0.24281712239366793,0.35098333986293406,False
2026-10-02,0.057534246575342465,put,177.5,7.95,10.4,9.175,0.2670299727520436,1.0,44,2026-09-11 19:54:00+00:00,0.364264169921875,170.263593165284,0.0416228246925592,False,0.28388237535090644,0.1859073017876879,0.36913965311573715,False
2026-10-02,0.057534246575342465,put,180.0,9.85,12.25,11.05,0.2171945701357466,1.0,22,2026-09-10 19:00:58+00:00,0.3665834826660156,170.263593165284,0.05560906666729922,False,0.27954115871901425,0.1437895374626842,0.37246839829001177,False
2026-10-02,0.057534246575342465,put,182.5,12.35,14.3,13.325,0.14634146341463422,1.0,11,2026-09-10 15:31:11+00:00,0.3754945263671875,170.263593165284,0.06940238879963495,False,0.29900404926908264,0.1727761112793397,0.38250084032692905,False
2026-10-02,0.057534246575342465,put,185.0,14.35,16.75,15.55,0.15434083601286175,2.0,37,2026-09-10 19:00:58+00:00,0.4115049084472656,170.263593165284,0.08300804085541351,False,0.3070290875335835,,0.4194839104367148,False
2026-10-02,0.057534246575342465,put,187.5,16.25,19.6,17.925,0.18688981868898194,9.0,76,2026-09-11 16:33:38+00:00,0.4796194616699218,170.263593165284,0.09643106118755432,False,0.3257933048313023,,0.48808217486801364,False
2026-10-02,0.057534246575342465,put,190.0,18.95,21.95,20.45,0.1466992665036675,3.0,10,2026-09-11 17:24:19+00:00,0.5042774182128906,170.263593165284,0.10967628793757488,False,0.36103668509773895,,0.5137316682397773,False
2026-10-02,0.057534246575342465,put,195.0,23.4,26.4,24.9,0.12048192771084339,2.0,0,2026-08-28 19:07:38+00:00,0.5206346765136718,170.263593165284,0.13565177434083558,False,0.3211960187906503,,0.5331188479980437,False
2026-10-02,0.057534246575342465,put,197.5,25.3,29.4,27.35,0.14990859232175494,1.0,0,2026-08-27 17:21:12+00:00,0.6033975207519533,170.263593165284,0.14839080011826528,False,0.3317674961911439,,0.6156406149798961,False
2026-10-02,0.057534246575342465,put,200.0,28.35,31.8,30.075000000000003,0.11471321695760595,1.0,0,2026-08-26 15:04:31+00:00,0.6257361645507813,170.263593165284,0.1609695823251255,False,0.41462871619615044,,0.6391267095222055,False
2026-10-09,0.07671232876712329,call,160.0,11.35,13.45,12.399999999999999,0.1693548387096774,2.0,3,2026-09-08 16:44:23+00:00,0.3973448937988281,170.54838275295498,-0.06384521104675933,False,0.31069737116493795,0.22669346382504543,0.3828964849572327,False
